kidsdriv,age,homekids,yoj,income,parent1,home_val,mstatus,gender,travtime,car_use,bluebook,tif,red_car,oldclaim,clm_freq,revoked,mvr_pts,car_age,urbanicity,minivan,panel_truck,pickup,sports_car,van,z_suv,<high_school,bachelors,masters,phd,z_high_school,clerical,doctor,home_maker,lawyer,manager,professional,student,z_blue collar,class
0.00000,0.20000,0.20000,0.56522,0.06892,1.00000,0.00000,1.00000,0.00000,0.18978,1.00000,0.07957,0.08333,0.00000,0.16274,0.40000,0.00000,0.07692,0.41935,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1
0.00000,0.61538,0.00000,0.60870,0.09736,0.00000,0.00000,1.00000,1.00000,0.11679,1.00000,0.17966,0.20833,0.00000,0.00000,0.00000,0.00000,0.38462,0.25806,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1
0.00000,0.56923,0.00000,0.60870,0.15195,0.00000,0.18495,0.00000,0.00000,0.28467,1.00000,0.15944,0.20833,1.00000,0.00000,0.00000,0.00000,0.00000,0.48387,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0
0.00000,0.53846,0.00000,0.52174,0.01207,0.00000,0.00000,0.00000,1.00000,0.31387,1.00000,0.37940,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.54839,1.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0
0.00000,0.44615,0.20000,0.60870,0.25237,0.00000,0.28532,0.00000,0.00000,0.21898,0.00000,0.43728,0.66667,1.00000,0.00000,0.00000,0.00000,0.07692,0.61290,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0
0.00000,0.41538,0.40000,0.00000,0.00000,0.00000,0.10857,0.00000,0.00000,0.32847,1.00000,0.06301,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.35484,1.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.00000,0.61538,0.00000,0.45539,0.14180,0.00000,0.00000,1.00000,0.00000,0.12409,1.00000,0.15826,0.00000,0.00000,0.00000,0.00000,0.00000,0.38462,0.35484,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0
0.00000,0.64615,0.40000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.25547,0.00000,0.00000,0.41667,0.00000,0.06249,0.40000,0.00000,0.69231,0.41935,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,1
0.00000,0.44615,0.40000,0.60870,0.09980,0.00000,0.20237,0.00000,1.00000,0.21168,1.00000,0.33382,0.37500,0.00000,0.00000,0.00000,0.00000,0.00000,0.45161,1.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.00000,0.55385,0.00000,0.69565,0.19753,0.00000,0.30840,0.00000,1.00000,0.00000,1.00000,0.08455,0.20833,0.00000,0.10900,0.20000,0.00000,0.53846,0.12903,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0
0.00000,0.52308,0.00000,0.56522,0.04235,0.00000,0.15789,0.00000,0.00000,0.07299,0.00000,0.09598,0.20833,1.00000,0.12189,0.40000,0.00000,0.30769,0.58065,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0
0.50000,0.40000,0.40000,0.39130,0.17731,1.00000,0.25739,1.00000,1.00000,0.46715,1.00000,0.25059,0.08333,0.00000,0.00000,0.00000,0.00000,0.15385,0.25806,1.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0
0.00000,0.43077,0.00000,0.39130,0.09375,0.00000,0.19127,0.00000,1.00000,0.21168,0.00000,0.17526,0.00000,0.00000,0.12711,0.60000,0.00000,0.23077,0.25806,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1
0.00000,0.49231,0.00000,0.47826,0.16738,0.00000,0.22329,0.00000,1.00000,0.21898,0.00000,0.27037,0.00000,0.00000,0.09583,0.60000,0.00000,0.30769,0.12903,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0
0.00000,0.44615,0.00000,0.60870,0.29510,0.00000,0.00000,1.00000,0.00000,0.17518,0.00000,0.23373,0.45833,1.00000,0.00000,0.00000,0.00000,0.07692,0.35484,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1
0.00000,0.38462,0.00000,0.56522,0.23795,0.00000,0.33171,0.00000,1.00000,0.21898,0.00000,0.24531,0.00000,0.00000,0.12033,0.20000,0.00000,0.07692,0.12903,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1
0.00000,0.46154,0.00000,0.26087,0.30492,0.00000,0.37008,0.00000,1.00000,0.21898,1.00000,0.18406,0.50000,0.00000,0.00000,0.00000,0.00000,0.15385,0.36446,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0
0.00000,0.30769,0.40000,0.43478,0.10204,0.00000,0.21129,0.00000,1.00000,0.18248,1.00000,0.09291,0.37500,0.00000,0.62626,0.60000,1.00000,0.00000,0.32258,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.00000,0.43077,0.40000,0.60870,0.06453,0.00000,0.13427,0.00000,1.00000,0.60584,1.00000,0.09921,0.12500,0.00000,0.00000,0.00000,1.00000,0.07692,0.12903,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.00000,0.69231,0.00000,0.60870,0.16995,0.00000,0.20544,0.00000,1.00000,0.47445,1.00000,0.20618,0.00000,0.00000,0.06375,0.60000,0.00000,0.61538,0.12903,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,1
0.00000,0.21538,0.60000,0.52174,0.07170,1.00000,0.00000,1.00000,0.00000,0.37226,0.00000,0.08250,0.00000,1.00000,0.00000,0.00000,0.00000,0.23077,0.12903,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1
0.00000,0.49231,0.00000,0.52174,0.15674,0.00000,0.22912,0.00000,1.00000,0.56204,0.00000,0.18494,0.08333,0.00000,0.00000,0.00000,0.00000,0.15385,0.45161,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0
0.00000,0.38462,0.40000,0.56522,0.03031,0.00000,0.10336,0.00000,1.00000,0.12409,1.00000,0.23549,0.12500,0.00000,0.03421,0.40000,0.00000,0.00000,0.12903,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.50000,0.40000,0.40000,0.47826,0.35543,0.00000,0.36371,0.00000,1.00000,0.16058,1.00000,0.39376,0.25000,0.00000,0.00000,0.00000,0.00000,0.00000,0.58065,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0
0.00000,0.41538,0.00000,0.47826,0.55448,0.00000,0.56609,0.00000,0.00000,0.00000,0.00000,0.50557,0.25000,0.00000,0.00000,0.00000,0.00000,0.07692,0.12903,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0
0.00000,0.52308,0.00000,0.52174,0.29872,0.00000,0.35860,0.00000,1.00000,0.28467,1.00000,0.23388,0.12500,0.00000,0.09671,0.60000,0.00000,0.46154,0.74194,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0
0.00000,0.27692,0.40000,0.47826,0.03635,1.00000,0.17528,1.00000,1.00000,0.29927,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.38710,1.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.00000,0.36923,0.00000,0.34783,0.20176,0.00000,0.00000,1.00000,0.00000,0.28467,0.00000,0.08353,0.20833,1.00000,0.04804,0.60000,0.00000,0.00000,0.54839,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0
0.00000,0.43077,0.20000,0.45539,0.18330,0.00000,0.24914,0.00000,1.00000,0.32117,1.00000,0.05613,0.20833,0.00000,0.00000,0.00000,0.00000,0.15385,0.61290,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0
0.00000,0.24615,0.60000,0.73913,0.07516,0.00000,0.09022,0.00000,1.00000,0.20438,1.00000,0.22274,0.66667,0.00000,0.00000,0.00000,0.00000,0.00000,0.35484,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.00000,0.52308,0.00000,0.39130,0.19798,0.00000,0.17455,1.00000,0.00000,0.14599,0.00000,0.51202,0.00000,0.00000,0.12785,0.20000,0.00000,0.76923,0.54839,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1
0.25000,0.35385,0.20000,0.39130,0.22557,1.00000,0.00000,1.00000,1.00000,0.00000,0.00000,0.28283,0.00000,0.00000,0.48116,0.20000,1.00000,0.53846,0.38710,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1
0.00000,0.76923,0.00000,0.43478,0.13371,0.00000,0.21591,1.00000,1.00000,0.13869,1.00000,0.24385,0.00000,0.00000,0.00000,0.00000,0.00000,0.23077,0.58065,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0
0.25000,0.43077,0.40000,0.34783,0.11554,1.00000,0.17455,1.00000,0.00000,0.27737,1.00000,0.13482,0.08333,1.00000,0.00000,0.00000,1.00000,0.23077,0.38710,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,1
0.00000,0.53846,0.00000,0.69565,0.07939,0.00000,0.00000,1.00000,1.00000,0.08029,1.00000,0.07166,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.64516,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0
0.00000,0.23077,0.20000,0.43478,0.31417,0.00000,0.35411,0.00000,0.00000,0.24818,0.00000,0.37339,0.00000,0.00000,0.13160,0.40000,0.00000,0.23077,0.19355,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,1
0.00000,0.38462,0.00000,0.39130,0.47287,0.00000,0.50912,1.00000,0.00000,0.21168,0.00000,0.36738,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.58065,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1
0.00000,0.43077,0.40000,0.60870,0.18974,0.00000,0.23623,0.00000,0.00000,0.06569,0.00000,0.06462,0.37500,1.00000,0.00000,0.00000,0.00000,0.07692,0.12903,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0
0.00000,0.09231,0.60000,0.47826,0.03494,1.00000,0.11876,1.00000,0.00000,0.16788,0.00000,0.11885,0.20833,1.00000,0.04327,0.20000,0.00000,0.61538,0.12903,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1
0.00000,0.63077,0.00000,0.34783,0.11794,0.00000,0.23406,0.00000,1.00000,0.48175,1.00000,0.14698,0.00000,0.00000,0.04090,0.80000,0.00000,0.53846,0.38710,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,1
0.25000,0.64615,0.40000,0.65217,0.13830,1.00000,0.00000,1.00000,0.00000,0.10219,0.00000,0.44021,0.50000,0.00000,0.00000,0.00000,0.00000,0.15385,0.12903,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1
0.00000,0.53846,0.00000,0.45539,0.00000,0.00000,0.00000,0.00000,1.00000,0.24088,1.00000,0.16955,0.37500,0.00000,0.14024,0.40000,0.00000,0.00000,0.22581,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,1
0.00000,0.56923,0.00000,0.60870,0.07775,0.00000,0.16401,0.00000,0.00000,0.62044,0.00000,0.11943,0.33333,0.00000,0.00000,0.00000,0.00000,0.00000,0.25806,1.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0
0.00000,0.50769,0.00000,0.45539,0.15289,0.00000,0.20840,1.00000,0.00000,0.29927,1.00000,0.12222,0.12500,1.00000,0.00000,0.00000,0.00000,0.07692,0.38710,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.00000,0.38462,0.00000,0.00000,0.00000,0.00000,0.10817,0.00000,1.00000,0.37226,1.00000,0.13262,0.70833,0.00000,0.22107,0.40000,0.00000,0.00000,0.41935,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0
0.00000,0.50769,0.00000,0.47826,0.17889,0.00000,0.00000,1.00000,0.00000,0.13869,0.00000,0.32649,0.00000,1.00000,0.12916,0.20000,0.00000,0.38462,0.51613,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1
0.00000,0.50769,0.00000,0.43478,0.12360,0.00000,0.26776,0.00000,0.00000,0.19708,0.00000,0.49839,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.41935,1.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.25000,0.47692,0.00000,0.52174,0.08989,0.00000,0.16240,0.00000,0.00000,0.16788,1.00000,0.12251,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.32258,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.00000,0.24615,0.20000,0.47826,0.11481,0.00000,0.16204,0.00000,0.00000,0.32847,0.00000,0.30041,0.37500,1.00000,0.09461,0.40000,0.00000,0.15385,0.32258,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1
0.25000,0.36923,0.40000,0.52174,0.11849,1.00000,0.00000,1.00000,1.00000,0.28467,1.00000,0.06375,0.00000,0.00000,0.00000,0.00000,0.00000,0.30769,0.35484,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1
0.00000,0.44615,0.00000,0.43478,0.15701,0.00000,0.00000,1.00000,1.00000,0.13869,0.00000,0.06594,0.08333,0.00000,0.00000,0.00000,0.00000,0.46154,0.12903,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1
0.00000,0.61538,0.00000,0.56522,0.16116,0.00000,0.26675,1.00000,0.00000,0.32117,1.00000,0.21468,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.12903,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.00000,0.49231,0.00000,0.47826,0.21508,0.00000,0.31613,0.00000,1.00000,0.28467,1.00000,0.26392,0.08333,0.00000,0.58409,0.60000,0.00000,0.00000,0.70968,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.00000,0.36923,0.20000,0.39130,0.11646,0.00000,0.19026,0.00000,0.00000,0.14599,1.00000,0.26627,0.62500,1.00000,0.60473,0.60000,1.00000,0.23077,0.29032,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0
0.25000,0.30769,0.40000,0.43478,0.08900,0.00000,0.16850,0.00000,0.00000,0.31387,1.00000,0.10067,0.37500,1.00000,0.00000,0.00000,0.00000,0.07692,0.12903,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.00000,0.58462,0.00000,0.21739,0.15722,0.00000,0.24186,0.00000,1.00000,0.27007,1.00000,0.17204,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.58065,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0
0.00000,0.27692,0.20000,0.43478,0.22830,0.00000,0.29573,0.00000,1.00000,0.11679,1.00000,0.17263,0.37500,0.00000,0.00000,0.00000,0.00000,0.15385,0.54839,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.50000,0.38462,0.40000,0.65217,0.47291,0.00000,0.50561,0.00000,1.00000,0.21168,1.00000,0.33236,0.00000,0.00000,0.19070,0.20000,0.00000,0.38462,0.90323,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,1
0.00000,0.61538,0.00000,0.65217,0.19721,0.00000,0.24912,0.00000,0.00000,0.13869,0.00000,0.39977,0.37500,1.00000,0.12022,0.80000,0.00000,0.00000,0.12903,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0
0.25000,0.43077,0.60000,0.65217,0.08645,1.00000,0.00000,1.00000,1.00000,0.16788,1.00000,0.11093,0.20833,0.00000,0.10339,0.60000,0.00000,0.38462,0.12903,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1
0.00000,0.21538,0.00000,0.56522,0.18471,0.00000,0.25009,0.00000,1.00000,0.21898,0.00000,0.13526,0.20833,0.00000,0.00000,0.00000,1.00000,0.15385,0.54839,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1
0.00000,0.24615,0.20000,0.26087,0.27261,1.00000,0.24370,1.00000,0.00000,0.29197,0.00000,0.14288,0.20833,0.00000,0.00000,0.00000,0.00000,0.15385,0.12903,1.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0
0.00000,0.46154,0.00000,0.39130,0.31769,0.00000,0.33332,1.00000,0.00000,0.27007,1.00000,0.06741,0.25000,1.00000,0.00000,0.00000,0.00000,0.00000,0.51613,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.00000,0.72308,0.00000,0.56522,0.04962,0.00000,0.17864,1.00000,1.00000,0.32117,1.00000,0.24971,0.00000,0.00000,0.09010,0.40000,0.00000,0.00000,0.12903,1.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0
0.00000,0.78462,0.00000,0.56522,0.28450,0.00000,0.30302,0.00000,0.00000,0.24088,1.00000,0.25117,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.48387,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0
0.00000,0.41538,0.00000,0.34783,0.07006,0.00000,0.00000,0.00000,1.00000,0.18978,1.00000,0.16076,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.12903,1.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0
0.00000,0.26154,0.00000,0.43478,0.27570,0.00000,0.17455,1.00000,1.00000,0.20438,0.00000,0.14830,0.12500,0.00000,0.00000,0.00000,0.00000,0.07692,0.22581,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1
0.00000,0.43077,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.08759,0.00000,0.11899,0.00000,1.00000,0.00000,0.00000,1.00000,0.15385,0.32258,1.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0
0.25000,0.30769,0.20000,0.21739,0.28084,0.00000,0.30435,0.00000,1.00000,0.04380,1.00000,0.30012,0.00000,0.00000,0.07074,0.40000,0.00000,0.30769,0.41935,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0
0.00000,0.46154,0.00000,0.47826,0.07548,0.00000,0.20161,1.00000,1.00000,0.05109,0.00000,0.28077,0.00000,0.00000,0.00000,0.00000,0.00000,0.30769,0.45161,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0
