context_token_position_0;context_token_position_1;context_token_position_2;context_token_position_3;context_token_position_4;input_token_position_0;input_token_position_1;input_token_position_2;input_token_position_3;target_token_position_0;target_token_position_1;target_token_position_2;target_token_position_3
1;7;10;22;2;1;7;10;22;7;10;22;2
1;7;10;23;2;1;7;10;23;7;10;23;2
1;7;10;24;2;1;7;10;24;7;10;24;2
1;7;10;25;2;1;7;10;25;7;10;25;2
1;7;10;26;2;1;7;10;26;7;10;26;2
1;7;10;27;2;1;7;10;27;7;10;27;2
1;7;10;28;2;1;7;10;28;7;10;28;2
1;7;11;3;2;1;7;11;3;7;11;3;2
1;7;11;4;2;1;7;11;4;7;11;4;2
1;7;11;5;2;1;7;11;5;7;11;5;2
1;7;11;6;2;1;7;11;6;7;11;6;2
1;7;11;7;2;1;7;11;7;7;11;7;2
1;7;11;8;2;1;7;11;8;7;11;8;2
1;7;11;9;2;1;7;11;9;7;11;9;2
1;7;11;10;2;1;7;11;10;7;11;10;2
1;7;11;11;2;1;7;11;11;7;11;11;2
1;7;11;12;2;1;7;11;12;7;11;12;2
1;7;11;13;2;1;7;11;13;7;11;13;2
1;7;11;14;2;1;7;11;14;7;11;14;2
1;7;11;15;2;1;7;11;15;7;11;15;2
1;7;11;16;2;1;7;11;16;7;11;16;2
1;7;11;17;2;1;7;11;17;7;11;17;2
1;7;11;18;2;1;7;11;18;7;11;18;2
1;7;11;19;2;1;7;11;19;7;11;19;2
1;7;11;20;2;1;7;11;20;7;11;20;2
1;7;11;21;2;1;7;11;21;7;11;21;2
1;7;11;22;2;1;7;11;22;7;11;22;2
1;7;11;23;2;1;7;11;23;7;11;23;2
1;7;11;24;2;1;7;11;24;7;11;24;2
1;7;11;25;2;1;7;11;25;7;11;25;2
1;7;11;26;2;1;7;11;26;7;11;26;2
1;7;11;27;2;1;7;11;27;7;11;27;2
1;7;11;28;2;1;7;11;28;7;11;28;2
1;7;12;3;2;1;7;12;3;7;12;3;2
1;7;12;4;2;1;7;12;4;7;12;4;2
1;7;12;5;2;1;7;12;5;7;12;5;2
1;7;12;6;2;1;7;12;6;7;12;6;2
1;7;12;7;2;1;7;12;7;7;12;7;2
1;7;12;8;2;1;7;12;8;7;12;8;2
1;7;12;9;2;1;7;12;9;7;12;9;2
1;7;12;10;2;1;7;12;10;7;12;10;2
1;7;12;11;2;1;7;12;11;7;12;11;2
1;7;12;12;2;1;7;12;12;7;12;12;2
1;7;12;13;2;1;7;12;13;7;12;13;2
1;7;12;14;2;1;7;12;14;7;12;14;2
1;7;12;15;2;1;7;12;15;7;12;15;2
1;7;12;16;2;1;7;12;16;7;12;16;2
1;7;12;17;2;1;7;12;17;7;12;17;2
1;7;12;18;2;1;7;12;18;7;12;18;2
1;7;12;19;2;1;7;12;19;7;12;19;2
1;7;12;20;2;1;7;12;20;7;12;20;2
1;7;12;21;2;1;7;12;21;7;12;21;2
1;7;12;22;2;1;7;12;22;7;12;22;2
1;7;12;23;2;1;7;12;23;7;12;23;2
1;7;12;24;2;1;7;12;24;7;12;24;2
1;7;12;25;2;1;7;12;25;7;12;25;2
1;7;12;26;2;1;7;12;26;7;12;26;2
1;7;12;27;2;1;7;12;27;7;12;27;2
1;7;12;28;2;1;7;12;28;7;12;28;2
1;7;13;3;2;1;7;13;3;7;13;3;2
1;7;13;4;2;1;7;13;4;7;13;4;2
1;7;13;5;2;1;7;13;5;7;13;5;2
1;7;13;6;2;1;7;13;6;7;13;6;2
1;7;13;7;2;1;7;13;7;7;13;7;2
1;7;13;8;2;1;7;13;8;7;13;8;2
1;7;13;9;2;1;7;13;9;7;13;9;2
1;7;13;10;2;1;7;13;10;7;13;10;2
1;7;13;11;2;1;7;13;11;7;13;11;2
1;7;13;12;2;1;7;13;12;7;13;12;2
1;7;13;13;2;1;7;13;13;7;13;13;2
1;7;13;14;2;1;7;13;14;7;13;14;2
1;7;13;15;2;1;7;13;15;7;13;15;2
1;7;13;16;2;1;7;13;16;7;13;16;2
1;7;13;17;2;1;7;13;17;7;13;17;2
1;7;13;18;2;1;7;13;18;7;13;18;2
1;7;13;19;2;1;7;13;19;7;13;19;2
1;7;13;20;2;1;7;13;20;7;13;20;2
1;7;13;21;2;1;7;13;21;7;13;21;2
1;7;13;22;2;1;7;13;22;7;13;22;2
1;7;13;23;2;1;7;13;23;7;13;23;2
1;7;13;24;2;1;7;13;24;7;13;24;2
1;7;13;25;2;1;7;13;25;7;13;25;2
1;7;13;26;2;1;7;13;26;7;13;26;2
1;7;13;27;2;1;7;13;27;7;13;27;2
1;7;13;28;2;1;7;13;28;7;13;28;2
1;7;14;3;2;1;7;14;3;7;14;3;2
1;7;14;4;2;1;7;14;4;7;14;4;2
1;7;14;5;2;1;7;14;5;7;14;5;2
1;7;14;6;2;1;7;14;6;7;14;6;2
1;7;14;7;2;1;7;14;7;7;14;7;2
1;7;14;8;2;1;7;14;8;7;14;8;2
1;7;14;9;2;1;7;14;9;7;14;9;2
1;7;14;10;2;1;7;14;10;7;14;10;2
1;7;14;11;2;1;7;14;11;7;14;11;2
1;7;14;12;2;1;7;14;12;7;14;12;2
1;7;14;13;2;1;7;14;13;7;14;13;2
1;7;14;14;2;1;7;14;14;7;14;14;2
1;7;14;15;2;1;7;14;15;7;14;15;2
1;7;14;16;2;1;7;14;16;7;14;16;2
1;7;14;17;2;1;7;14;17;7;14;17;2
1;7;14;18;2;1;7;14;18;7;14;18;2
1;7;14;19;2;1;7;14;19;7;14;19;2
1;7;14;20;2;1;7;14;20;7;14;20;2
1;7;14;21;2;1;7;14;21;7;14;21;2
1;7;14;22;2;1;7;14;22;7;14;22;2
1;7;14;23;2;1;7;14;23;7;14;23;2
1;7;14;24;2;1;7;14;24;7;14;24;2
1;7;14;25;2;1;7;14;25;7;14;25;2
1;7;14;26;2;1;7;14;26;7;14;26;2
1;7;14;27;2;1;7;14;27;7;14;27;2
1;7;14;28;2;1;7;14;28;7;14;28;2
1;7;15;3;2;1;7;15;3;7;15;3;2
1;7;15;4;2;1;7;15;4;7;15;4;2
1;7;15;5;2;1;7;15;5;7;15;5;2
1;7;15;6;2;1;7;15;6;7;15;6;2
1;7;15;7;2;1;7;15;7;7;15;7;2
1;7;15;8;2;1;7;15;8;7;15;8;2
1;7;15;9;2;1;7;15;9;7;15;9;2
1;7;15;10;2;1;7;15;10;7;15;10;2
1;7;15;11;2;1;7;15;11;7;15;11;2
1;7;15;12;2;1;7;15;12;7;15;12;2
1;7;15;13;2;1;7;15;13;7;15;13;2
1;7;15;14;2;1;7;15;14;7;15;14;2
1;7;15;15;2;1;7;15;15;7;15;15;2
1;7;15;16;2;1;7;15;16;7;15;16;2
1;7;15;17;2;1;7;15;17;7;15;17;2
1;7;15;18;2;1;7;15;18;7;15;18;2
1;7;15;19;2;1;7;15;19;7;15;19;2
1;7;15;20;2;1;7;15;20;7;15;20;2
1;7;15;21;2;1;7;15;21;7;15;21;2
1;7;15;22;2;1;7;15;22;7;15;22;2
1;7;15;23;2;1;7;15;23;7;15;23;2
1;7;15;24;2;1;7;15;24;7;15;24;2
1;7;15;25;2;1;7;15;25;7;15;25;2
1;7;15;26;2;1;7;15;26;7;15;26;2
1;7;15;27;2;1;7;15;27;7;15;27;2
1;7;15;28;2;1;7;15;28;7;15;28;2
1;7;16;3;2;1;7;16;3;7;16;3;2
1;7;16;4;2;1;7;16;4;7;16;4;2
1;7;16;5;2;1;7;16;5;7;16;5;2
1;7;16;6;2;1;7;16;6;7;16;6;2
1;7;16;7;2;1;7;16;7;7;16;7;2
1;7;16;8;2;1;7;16;8;7;16;8;2
1;7;16;9;2;1;7;16;9;7;16;9;2
1;7;16;10;2;1;7;16;10;7;16;10;2
1;7;16;11;2;1;7;16;11;7;16;11;2
1;7;16;12;2;1;7;16;12;7;16;12;2
1;7;16;13;2;1;7;16;13;7;16;13;2
1;7;16;14;2;1;7;16;14;7;16;14;2
1;7;16;15;2;1;7;16;15;7;16;15;2
1;7;16;16;2;1;7;16;16;7;16;16;2
1;7;16;17;2;1;7;16;17;7;16;17;2
1;7;16;18;2;1;7;16;18;7;16;18;2
1;7;16;19;2;1;7;16;19;7;16;19;2
1;7;16;20;2;1;7;16;20;7;16;20;2
1;7;16;21;2;1;7;16;21;7;16;21;2
1;7;16;22;2;1;7;16;22;7;16;22;2
1;7;16;23;2;1;7;16;23;7;16;23;2
1;7;16;24;2;1;7;16;24;7;16;24;2
1;7;16;25;2;1;7;16;25;7;16;25;2
1;7;16;26;2;1;7;16;26;7;16;26;2
1;7;16;27;2;1;7;16;27;7;16;27;2
1;7;16;28;2;1;7;16;28;7;16;28;2
1;7;17;3;2;1;7;17;3;7;17;3;2
1;7;17;4;2;1;7;17;4;7;17;4;2
1;7;17;5;2;1;7;17;5;7;17;5;2
1;7;17;6;2;1;7;17;6;7;17;6;2
1;7;17;7;2;1;7;17;7;7;17;7;2
1;7;17;8;2;1;7;17;8;7;17;8;2
1;7;17;9;2;1;7;17;9;7;17;9;2
1;7;17;10;2;1;7;17;10;7;17;10;2
1;7;17;11;2;1;7;17;11;7;17;11;2
1;7;17;12;2;1;7;17;12;7;17;12;2
1;7;17;13;2;1;7;17;13;7;17;13;2
1;7;17;14;2;1;7;17;14;7;17;14;2
1;7;17;15;2;1;7;17;15;7;17;15;2
1;7;17;16;2;1;7;17;16;7;17;16;2
1;7;17;17;2;1;7;17;17;7;17;17;2
1;7;17;18;2;1;7;17;18;7;17;18;2
1;7;17;19;2;1;7;17;19;7;17;19;2
1;7;17;20;2;1;7;17;20;7;17;20;2
1;7;17;21;2;1;7;17;21;7;17;21;2
1;7;17;22;2;1;7;17;22;7;17;22;2
1;7;17;23;2;1;7;17;23;7;17;23;2
1;7;17;24;2;1;7;17;24;7;17;24;2
1;7;17;25;2;1;7;17;25;7;17;25;2
1;7;17;26;2;1;7;17;26;7;17;26;2
1;7;17;27;2;1;7;17;27;7;17;27;2
1;7;17;28;2;1;7;17;28;7;17;28;2
1;7;18;3;2;1;7;18;3;7;18;3;2
1;7;18;4;2;1;7;18;4;7;18;4;2
1;7;18;5;2;1;7;18;5;7;18;5;2
1;7;18;6;2;1;7;18;6;7;18;6;2
1;7;18;7;2;1;7;18;7;7;18;7;2
1;7;18;8;2;1;7;18;8;7;18;8;2
1;7;18;9;2;1;7;18;9;7;18;9;2
1;7;18;10;2;1;7;18;10;7;18;10;2
1;7;18;11;2;1;7;18;11;7;18;11;2
1;7;18;12;2;1;7;18;12;7;18;12;2
1;7;18;13;2;1;7;18;13;7;18;13;2
1;7;18;14;2;1;7;18;14;7;18;14;2
1;7;18;15;2;1;7;18;15;7;18;15;2
1;7;18;16;2;1;7;18;16;7;18;16;2
1;7;18;17;2;1;7;18;17;7;18;17;2
1;7;18;18;2;1;7;18;18;7;18;18;2
1;7;18;19;2;1;7;18;19;7;18;19;2
1;7;18;20;2;1;7;18;20;7;18;20;2
1;7;18;21;2;1;7;18;21;7;18;21;2
1;7;18;22;2;1;7;18;22;7;18;22;2
1;7;18;23;2;1;7;18;23;7;18;23;2
1;7;18;24;2;1;7;18;24;7;18;24;2
1;7;18;25;2;1;7;18;25;7;18;25;2
1;7;18;26;2;1;7;18;26;7;18;26;2
1;7;18;27;2;1;7;18;27;7;18;27;2
1;7;18;28;2;1;7;18;28;7;18;28;2
1;7;19;3;2;1;7;19;3;7;19;3;2
1;7;19;4;2;1;7;19;4;7;19;4;2
1;7;19;5;2;1;7;19;5;7;19;5;2
1;7;19;6;2;1;7;19;6;7;19;6;2
1;7;19;7;2;1;7;19;7;7;19;7;2
1;7;19;8;2;1;7;19;8;7;19;8;2
1;7;19;9;2;1;7;19;9;7;19;9;2
1;7;19;10;2;1;7;19;10;7;19;10;2
1;7;19;11;2;1;7;19;11;7;19;11;2
1;7;19;12;2;1;7;19;12;7;19;12;2
1;7;19;13;2;1;7;19;13;7;19;13;2
1;7;19;14;2;1;7;19;14;7;19;14;2
1;7;19;15;2;1;7;19;15;7;19;15;2
1;7;19;16;2;1;7;19;16;7;19;16;2
1;7;19;17;2;1;7;19;17;7;19;17;2
1;7;19;18;2;1;7;19;18;7;19;18;2
1;7;19;19;2;1;7;19;19;7;19;19;2
1;7;19;20;2;1;7;19;20;7;19;20;2
1;7;19;21;2;1;7;19;21;7;19;21;2
1;7;19;22;2;1;7;19;22;7;19;22;2
1;7;19;23;2;1;7;19;23;7;19;23;2
1;7;19;24;2;1;7;19;24;7;19;24;2
1;7;19;25;2;1;7;19;25;7;19;25;2
1;7;19;26;2;1;7;19;26;7;19;26;2
1;7;19;27;2;1;7;19;27;7;19;27;2
1;7;19;28;2;1;7;19;28;7;19;28;2
1;7;20;3;2;1;7;20;3;7;20;3;2
1;7;20;4;2;1;7;20;4;7;20;4;2
1;7;20;5;2;1;7;20;5;7;20;5;2
1;7;20;6;2;1;7;20;6;7;20;6;2
1;7;20;7;2;1;7;20;7;7;20;7;2
1;7;20;8;2;1;7;20;8;7;20;8;2
1;7;20;9;2;1;7;20;9;7;20;9;2
1;7;20;10;2;1;7;20;10;7;20;10;2
1;7;20;11;2;1;7;20;11;7;20;11;2
1;7;20;12;2;1;7;20;12;7;20;12;2
1;7;20;13;2;1;7;20;13;7;20;13;2
1;7;20;14;2;1;7;20;14;7;20;14;2
1;7;20;15;2;1;7;20;15;7;20;15;2
1;7;20;16;2;1;7;20;16;7;20;16;2
1;7;20;17;2;1;7;20;17;7;20;17;2
1;7;20;18;2;1;7;20;18;7;20;18;2
1;7;20;19;2;1;7;20;19;7;20;19;2
1;7;20;20;2;1;7;20;20;7;20;20;2
1;7;20;21;2;1;7;20;21;7;20;21;2
1;7;20;22;2;1;7;20;22;7;20;22;2
1;7;20;23;2;1;7;20;23;7;20;23;2
1;7;20;24;2;1;7;20;24;7;20;24;2
1;7;20;25;2;1;7;20;25;7;20;25;2
1;7;20;26;2;1;7;20;26;7;20;26;2
1;7;20;27;2;1;7;20;27;7;20;27;2
1;7;20;28;2;1;7;20;28;7;20;28;2
1;7;21;3;2;1;7;21;3;7;21;3;2
1;7;21;4;2;1;7;21;4;7;21;4;2
1;7;21;5;2;1;7;21;5;7;21;5;2
1;7;21;6;2;1;7;21;6;7;21;6;2
1;7;21;7;2;1;7;21;7;7;21;7;2
1;7;21;8;2;1;7;21;8;7;21;8;2
1;7;21;9;2;1;7;21;9;7;21;9;2
1;7;21;10;2;1;7;21;10;7;21;10;2
1;7;21;11;2;1;7;21;11;7;21;11;2
1;7;21;12;2;1;7;21;12;7;21;12;2
1;7;21;13;2;1;7;21;13;7;21;13;2
1;7;21;14;2;1;7;21;14;7;21;14;2
1;7;21;15;2;1;7;21;15;7;21;15;2
1;7;21;16;2;1;7;21;16;7;21;16;2
1;7;21;17;2;1;7;21;17;7;21;17;2
1;7;21;18;2;1;7;21;18;7;21;18;2
1;7;21;19;2;1;7;21;19;7;21;19;2
1;7;21;20;2;1;7;21;20;7;21;20;2
1;7;21;21;2;1;7;21;21;7;21;21;2
1;7;21;22;2;1;7;21;22;7;21;22;2
1;7;21;23;2;1;7;21;23;7;21;23;2
1;7;21;24;2;1;7;21;24;7;21;24;2
1;7;21;25;2;1;7;21;25;7;21;25;2
1;7;21;26;2;1;7;21;26;7;21;26;2
1;7;21;27;2;1;7;21;27;7;21;27;2
1;7;21;28;2;1;7;21;28;7;21;28;2
1;7;22;3;2;1;7;22;3;7;22;3;2
1;7;22;4;2;1;7;22;4;7;22;4;2
1;7;22;5;2;1;7;22;5;7;22;5;2
1;7;22;6;2;1;7;22;6;7;22;6;2
1;7;22;7;2;1;7;22;7;7;22;7;2
1;7;22;8;2;1;7;22;8;7;22;8;2
1;7;22;9;2;1;7;22;9;7;22;9;2
1;7;22;10;2;1;7;22;10;7;22;10;2
1;7;22;11;2;1;7;22;11;7;22;11;2
1;7;22;12;2;1;7;22;12;7;22;12;2
1;7;22;13;2;1;7;22;13;7;22;13;2
1;7;22;14;2;1;7;22;14;7;22;14;2
1;7;22;15;2;1;7;22;15;7;22;15;2
1;7;22;16;2;1;7;22;16;7;22;16;2
1;7;22;17;2;1;7;22;17;7;22;17;2
1;7;22;18;2;1;7;22;18;7;22;18;2
1;7;22;19;2;1;7;22;19;7;22;19;2
1;7;22;20;2;1;7;22;20;7;22;20;2
1;7;22;21;2;1;7;22;21;7;22;21;2
1;7;22;22;2;1;7;22;22;7;22;22;2
1;7;22;23;2;1;7;22;23;7;22;23;2
1;7;22;24;2;1;7;22;24;7;22;24;2
1;7;22;25;2;1;7;22;25;7;22;25;2
1;7;22;26;2;1;7;22;26;7;22;26;2
1;7;22;27;2;1;7;22;27;7;22;27;2
1;7;22;28;2;1;7;22;28;7;22;28;2
1;7;23;3;2;1;7;23;3;7;23;3;2
1;7;23;4;2;1;7;23;4;7;23;4;2
1;7;23;5;2;1;7;23;5;7;23;5;2
1;7;23;6;2;1;7;23;6;7;23;6;2
1;7;23;7;2;1;7;23;7;7;23;7;2
1;7;23;8;2;1;7;23;8;7;23;8;2
1;7;23;9;2;1;7;23;9;7;23;9;2
1;7;23;10;2;1;7;23;10;7;23;10;2
1;7;23;11;2;1;7;23;11;7;23;11;2
1;7;23;12;2;1;7;23;12;7;23;12;2
1;7;23;13;2;1;7;23;13;7;23;13;2
1;7;23;14;2;1;7;23;14;7;23;14;2
1;7;23;15;2;1;7;23;15;7;23;15;2
1;7;23;16;2;1;7;23;16;7;23;16;2
1;7;23;17;2;1;7;23;17;7;23;17;2
1;7;23;18;2;1;7;23;18;7;23;18;2
1;7;23;19;2;1;7;23;19;7;23;19;2
1;7;23;20;2;1;7;23;20;7;23;20;2
1;7;23;21;2;1;7;23;21;7;23;21;2
1;7;23;22;2;1;7;23;22;7;23;22;2
1;7;23;23;2;1;7;23;23;7;23;23;2
1;7;23;24;2;1;7;23;24;7;23;24;2
1;7;23;25;2;1;7;23;25;7;23;25;2
1;7;23;26;2;1;7;23;26;7;23;26;2
1;7;23;27;2;1;7;23;27;7;23;27;2
1;7;23;28;2;1;7;23;28;7;23;28;2
1;7;24;3;2;1;7;24;3;7;24;3;2
1;7;24;4;2;1;7;24;4;7;24;4;2
1;7;24;5;2;1;7;24;5;7;24;5;2
1;7;24;6;2;1;7;24;6;7;24;6;2
1;7;24;7;2;1;7;24;7;7;24;7;2
1;7;24;8;2;1;7;24;8;7;24;8;2
1;7;24;9;2;1;7;24;9;7;24;9;2
1;7;24;10;2;1;7;24;10;7;24;10;2
1;7;24;11;2;1;7;24;11;7;24;11;2
1;7;24;12;2;1;7;24;12;7;24;12;2
1;7;24;13;2;1;7;24;13;7;24;13;2
1;7;24;14;2;1;7;24;14;7;24;14;2
1;7;24;15;2;1;7;24;15;7;24;15;2
1;7;24;16;2;1;7;24;16;7;24;16;2
1;7;24;17;2;1;7;24;17;7;24;17;2
1;7;24;18;2;1;7;24;18;7;24;18;2
1;7;24;19;2;1;7;24;19;7;24;19;2
1;7;24;20;2;1;7;24;20;7;24;20;2
1;7;24;21;2;1;7;24;21;7;24;21;2
1;7;24;22;2;1;7;24;22;7;24;22;2
1;7;24;23;2;1;7;24;23;7;24;23;2
1;7;24;24;2;1;7;24;24;7;24;24;2
1;7;24;25;2;1;7;24;25;7;24;25;2
1;7;24;26;2;1;7;24;26;7;24;26;2
1;7;24;27;2;1;7;24;27;7;24;27;2
1;7;24;28;2;1;7;24;28;7;24;28;2
1;7;25;3;2;1;7;25;3;7;25;3;2
1;7;25;4;2;1;7;25;4;7;25;4;2
1;7;25;5;2;1;7;25;5;7;25;5;2
1;7;25;6;2;1;7;25;6;7;25;6;2
1;7;25;7;2;1;7;25;7;7;25;7;2
1;7;25;8;2;1;7;25;8;7;25;8;2
1;7;25;9;2;1;7;25;9;7;25;9;2
1;7;25;10;2;1;7;25;10;7;25;10;2
1;7;25;11;2;1;7;25;11;7;25;11;2
1;7;25;12;2;1;7;25;12;7;25;12;2
1;7;25;13;2;1;7;25;13;7;25;13;2
1;7;25;14;2;1;7;25;14;7;25;14;2
1;7;25;15;2;1;7;25;15;7;25;15;2
1;7;25;16;2;1;7;25;16;7;25;16;2
1;7;25;17;2;1;7;25;17;7;25;17;2
1;7;25;18;2;1;7;25;18;7;25;18;2
1;7;25;19;2;1;7;25;19;7;25;19;2
1;7;25;20;2;1;7;25;20;7;25;20;2
1;7;25;21;2;1;7;25;21;7;25;21;2
1;7;25;22;2;1;7;25;22;7;25;22;2
1;7;25;23;2;1;7;25;23;7;25;23;2
1;7;25;24;2;1;7;25;24;7;25;24;2
1;7;25;25;2;1;7;25;25;7;25;25;2
1;7;25;26;2;1;7;25;26;7;25;26;2
1;7;25;27;2;1;7;25;27;7;25;27;2
1;7;25;28;2;1;7;25;28;7;25;28;2
1;7;26;3;2;1;7;26;3;7;26;3;2
1;7;26;4;2;1;7;26;4;7;26;4;2
1;7;26;5;2;1;7;26;5;7;26;5;2
1;7;26;6;2;1;7;26;6;7;26;6;2
1;7;26;7;2;1;7;26;7;7;26;7;2
1;7;26;8;2;1;7;26;8;7;26;8;2
1;7;26;9;2;1;7;26;9;7;26;9;2
1;7;26;10;2;1;7;26;10;7;26;10;2
1;7;26;11;2;1;7;26;11;7;26;11;2
1;7;26;12;2;1;7;26;12;7;26;12;2
1;7;26;13;2;1;7;26;13;7;26;13;2
1;7;26;14;2;1;7;26;14;7;26;14;2
1;7;26;15;2;1;7;26;15;7;26;15;2
1;7;26;16;2;1;7;26;16;7;26;16;2
1;7;26;17;2;1;7;26;17;7;26;17;2
1;7;26;18;2;1;7;26;18;7;26;18;2
1;7;26;19;2;1;7;26;19;7;26;19;2
1;7;26;20;2;1;7;26;20;7;26;20;2
1;7;26;21;2;1;7;26;21;7;26;21;2
1;7;26;22;2;1;7;26;22;7;26;22;2
1;7;26;23;2;1;7;26;23;7;26;23;2
1;7;26;24;2;1;7;26;24;7;26;24;2
1;7;26;25;2;1;7;26;25;7;26;25;2
1;7;26;26;2;1;7;26;26;7;26;26;2
1;7;26;27;2;1;7;26;27;7;26;27;2
1;7;26;28;2;1;7;26;28;7;26;28;2
1;7;27;3;2;1;7;27;3;7;27;3;2
1;7;27;4;2;1;7;27;4;7;27;4;2
1;7;27;5;2;1;7;27;5;7;27;5;2
1;7;27;6;2;1;7;27;6;7;27;6;2
1;7;27;7;2;1;7;27;7;7;27;7;2
1;7;27;8;2;1;7;27;8;7;27;8;2
1;7;27;9;2;1;7;27;9;7;27;9;2
1;7;27;10;2;1;7;27;10;7;27;10;2
1;7;27;11;2;1;7;27;11;7;27;11;2
1;7;27;12;2;1;7;27;12;7;27;12;2
1;7;27;13;2;1;7;27;13;7;27;13;2
1;7;27;14;2;1;7;27;14;7;27;14;2
1;7;27;15;2;1;7;27;15;7;27;15;2
1;7;27;16;2;1;7;27;16;7;27;16;2
1;7;27;17;2;1;7;27;17;7;27;17;2
1;7;27;18;2;1;7;27;18;7;27;18;2
1;7;27;19;2;1;7;27;19;7;27;19;2
1;7;27;20;2;1;7;27;20;7;27;20;2
1;7;27;21;2;1;7;27;21;7;27;21;2
1;7;27;22;2;1;7;27;22;7;27;22;2
1;7;27;23;2;1;7;27;23;7;27;23;2
1;7;27;24;2;1;7;27;24;7;27;24;2
1;7;27;25;2;1;7;27;25;7;27;25;2
1;7;27;26;2;1;7;27;26;7;27;26;2
1;7;27;27;2;1;7;27;27;7;27;27;2
1;7;27;28;2;1;7;27;28;7;27;28;2
1;7;28;3;2;1;7;28;3;7;28;3;2
1;7;28;4;2;1;7;28;4;7;28;4;2
1;7;28;5;2;1;7;28;5;7;28;5;2
1;7;28;6;2;1;7;28;6;7;28;6;2
1;7;28;7;2;1;7;28;7;7;28;7;2
1;7;28;8;2;1;7;28;8;7;28;8;2
1;7;28;9;2;1;7;28;9;7;28;9;2
1;7;28;10;2;1;7;28;10;7;28;10;2
1;7;28;11;2;1;7;28;11;7;28;11;2
1;7;28;12;2;1;7;28;12;7;28;12;2
1;7;28;13;2;1;7;28;13;7;28;13;2
1;7;28;14;2;1;7;28;14;7;28;14;2
1;7;28;15;2;1;7;28;15;7;28;15;2
1;7;28;16;2;1;7;28;16;7;28;16;2
1;7;28;17;2;1;7;28;17;7;28;17;2
1;7;28;18;2;1;7;28;18;7;28;18;2
1;7;28;19;2;1;7;28;19;7;28;19;2
1;7;28;20;2;1;7;28;20;7;28;20;2
1;7;28;21;2;1;7;28;21;7;28;21;2
1;7;28;22;2;1;7;28;22;7;28;22;2
1;7;28;23;2;1;7;28;23;7;28;23;2
1;7;28;24;2;1;7;28;24;7;28;24;2
1;7;28;25;2;1;7;28;25;7;28;25;2
1;7;28;26;2;1;7;28;26;7;28;26;2
1;7;28;27;2;1;7;28;27;7;28;27;2
1;7;28;28;2;1;7;28;28;7;28;28;2
1;8;3;3;2;1;8;3;3;8;3;3;2
1;8;3;4;2;1;8;3;4;8;3;4;2
1;8;3;5;2;1;8;3;5;8;3;5;2
1;8;3;6;2;1;8;3;6;8;3;6;2
1;8;3;7;2;1;8;3;7;8;3;7;2
1;8;3;8;2;1;8;3;8;8;3;8;2
1;8;3;9;2;1;8;3;9;8;3;9;2
1;8;3;10;2;1;8;3;10;8;3;10;2
1;8;3;11;2;1;8;3;11;8;3;11;2
1;8;3;12;2;1;8;3;12;8;3;12;2
1;8;3;13;2;1;8;3;13;8;3;13;2
1;8;3;14;2;1;8;3;14;8;3;14;2
1;8;3;15;2;1;8;3;15;8;3;15;2
1;8;3;16;2;1;8;3;16;8;3;16;2
1;8;3;17;2;1;8;3;17;8;3;17;2
1;8;3;18;2;1;8;3;18;8;3;18;2
1;8;3;19;2;1;8;3;19;8;3;19;2
1;8;3;20;2;1;8;3;20;8;3;20;2
1;8;3;21;2;1;8;3;21;8;3;21;2
1;8;3;22;2;1;8;3;22;8;3;22;2
1;8;3;23;2;1;8;3;23;8;3;23;2
1;8;3;24;2;1;8;3;24;8;3;24;2
1;8;3;25;2;1;8;3;25;8;3;25;2
1;8;3;26;2;1;8;3;26;8;3;26;2
1;8;3;27;2;1;8;3;27;8;3;27;2
1;8;3;28;2;1;8;3;28;8;3;28;2
1;8;4;3;2;1;8;4;3;8;4;3;2
1;8;4;4;2;1;8;4;4;8;4;4;2
1;8;4;5;2;1;8;4;5;8;4;5;2
1;8;4;6;2;1;8;4;6;8;4;6;2
1;8;4;7;2;1;8;4;7;8;4;7;2
1;8;4;8;2;1;8;4;8;8;4;8;2
1;8;4;9;2;1;8;4;9;8;4;9;2
1;8;4;10;2;1;8;4;10;8;4;10;2
1;8;4;11;2;1;8;4;11;8;4;11;2
1;8;4;12;2;1;8;4;12;8;4;12;2
1;8;4;13;2;1;8;4;13;8;4;13;2
1;8;4;14;2;1;8;4;14;8;4;14;2
1;8;4;15;2;1;8;4;15;8;4;15;2
1;8;4;16;2;1;8;4;16;8;4;16;2
1;8;4;17;2;1;8;4;17;8;4;17;2
1;8;4;18;2;1;8;4;18;8;4;18;2
1;8;4;19;2;1;8;4;19;8;4;19;2
1;8;4;20;2;1;8;4;20;8;4;20;2
1;8;4;21;2;1;8;4;21;8;4;21;2
1;8;4;22;2;1;8;4;22;8;4;22;2
1;8;4;23;2;1;8;4;23;8;4;23;2
1;8;4;24;2;1;8;4;24;8;4;24;2
1;8;4;25;2;1;8;4;25;8;4;25;2
1;8;4;26;2;1;8;4;26;8;4;26;2
1;8;4;27;2;1;8;4;27;8;4;27;2
1;8;4;28;2;1;8;4;28;8;4;28;2
1;8;5;3;2;1;8;5;3;8;5;3;2
1;8;5;4;2;1;8;5;4;8;5;4;2
1;8;5;5;2;1;8;5;5;8;5;5;2
1;8;5;6;2;1;8;5;6;8;5;6;2
1;8;5;7;2;1;8;5;7;8;5;7;2
1;8;5;8;2;1;8;5;8;8;5;8;2
1;8;5;9;2;1;8;5;9;8;5;9;2
