context_token_position_0;context_token_position_1;context_token_position_2;input_token_position_0;input_token_position_1;target_token_position_0;target_token_position_1
1;5229;2;1;5229;5229;2
1;5230;2;1;5230;5230;2
1;5231;2;1;5231;5231;2
1;5232;2;1;5232;5232;2
1;5233;2;1;5233;5233;2
1;5234;2;1;5234;5234;2
1;5235;2;1;5235;5235;2
1;5236;2;1;5236;5236;2
1;5237;2;1;5237;5237;2
1;5238;2;1;5238;5238;2
1;5239;2;1;5239;5239;2
1;5240;2;1;5240;5240;2
1;5241;2;1;5241;5241;2
1;5242;2;1;5242;5242;2
1;5243;2;1;5243;5243;2
1;5244;2;1;5244;5244;2
1;5245;2;1;5245;5245;2
1;5246;2;1;5246;5246;2
1;5247;2;1;5247;5247;2
1;5248;2;1;5248;5248;2
1;5249;2;1;5249;5249;2
1;5250;2;1;5250;5250;2
1;5251;2;1;5251;5251;2
1;5252;2;1;5252;5252;2
1;5253;2;1;5253;5253;2
1;5254;2;1;5254;5254;2
1;5255;2;1;5255;5255;2
1;5256;2;1;5256;5256;2
1;5257;2;1;5257;5257;2
1;5258;2;1;5258;5258;2
1;5259;2;1;5259;5259;2
1;5260;2;1;5260;5260;2
1;5261;2;1;5261;5261;2
1;5262;2;1;5262;5262;2
1;5263;2;1;5263;5263;2
1;5264;2;1;5264;5264;2
1;5265;2;1;5265;5265;2
1;5266;2;1;5266;5266;2
1;5267;2;1;5267;5267;2
1;5268;2;1;5268;5268;2
1;5269;2;1;5269;5269;2
1;5270;2;1;5270;5270;2
1;5271;2;1;5271;5271;2
1;5272;2;1;5272;5272;2
1;5273;2;1;5273;5273;2
1;5274;2;1;5274;5274;2
1;5275;2;1;5275;5275;2
1;5276;2;1;5276;5276;2
1;5277;2;1;5277;5277;2
1;5278;2;1;5278;5278;2
1;5279;2;1;5279;5279;2
1;5280;2;1;5280;5280;2
1;5281;2;1;5281;5281;2
1;5282;2;1;5282;5282;2
1;5283;2;1;5283;5283;2
1;5284;2;1;5284;5284;2
1;5285;2;1;5285;5285;2
1;5286;2;1;5286;5286;2
1;5287;2;1;5287;5287;2
1;5288;2;1;5288;5288;2
1;5289;2;1;5289;5289;2
1;5290;2;1;5290;5290;2
1;5291;2;1;5291;5291;2
1;5292;2;1;5292;5292;2
1;5293;2;1;5293;5293;2
1;5294;2;1;5294;5294;2
1;5295;2;1;5295;5295;2
1;5296;2;1;5296;5296;2
1;5297;2;1;5297;5297;2
1;5298;2;1;5298;5298;2
1;5299;2;1;5299;5299;2
1;5300;2;1;5300;5300;2
1;5301;2;1;5301;5301;2
1;5302;2;1;5302;5302;2
1;5303;2;1;5303;5303;2
1;5304;2;1;5304;5304;2
1;5305;2;1;5305;5305;2
1;5306;2;1;5306;5306;2
1;5307;2;1;5307;5307;2
1;5308;2;1;5308;5308;2
1;5309;2;1;5309;5309;2
1;5310;2;1;5310;5310;2
1;5311;2;1;5311;5311;2
1;5312;2;1;5312;5312;2
1;5313;2;1;5313;5313;2
1;5314;2;1;5314;5314;2
1;5315;2;1;5315;5315;2
1;5316;2;1;5316;5316;2
1;5317;2;1;5317;5317;2
1;5318;2;1;5318;5318;2
1;5319;2;1;5319;5319;2
1;5320;2;1;5320;5320;2
1;5321;2;1;5321;5321;2
1;5322;2;1;5322;5322;2
1;5323;2;1;5323;5323;2
1;5324;2;1;5324;5324;2
1;5325;2;1;5325;5325;2
1;5326;2;1;5326;5326;2
1;5327;2;1;5327;5327;2
1;5328;2;1;5328;5328;2
1;5329;2;1;5329;5329;2
1;5330;2;1;5330;5330;2
1;5331;2;1;5331;5331;2
1;5332;2;1;5332;5332;2
1;5333;2;1;5333;5333;2
1;5334;2;1;5334;5334;2
1;5335;2;1;5335;5335;2
1;5336;2;1;5336;5336;2
1;5337;2;1;5337;5337;2
1;5338;2;1;5338;5338;2
1;5339;2;1;5339;5339;2
1;5340;2;1;5340;5340;2
1;5341;2;1;5341;5341;2
1;5342;2;1;5342;5342;2
1;5343;2;1;5343;5343;2
1;5344;2;1;5344;5344;2
1;5345;2;1;5345;5345;2
1;5346;2;1;5346;5346;2
1;5347;2;1;5347;5347;2
1;5348;2;1;5348;5348;2
1;5349;2;1;5349;5349;2
1;5350;2;1;5350;5350;2
1;5351;2;1;5351;5351;2
1;5352;2;1;5352;5352;2
1;5353;2;1;5353;5353;2
1;5354;2;1;5354;5354;2
1;5355;2;1;5355;5355;2
1;5356;2;1;5356;5356;2
1;5357;2;1;5357;5357;2
1;5358;2;1;5358;5358;2
1;5359;2;1;5359;5359;2
1;5360;2;1;5360;5360;2
1;5361;2;1;5361;5361;2
1;5362;2;1;5362;5362;2
1;5363;2;1;5363;5363;2
1;5364;2;1;5364;5364;2
1;5365;2;1;5365;5365;2
1;5366;2;1;5366;5366;2
1;5367;2;1;5367;5367;2
1;5368;2;1;5368;5368;2
1;5369;2;1;5369;5369;2
1;5370;2;1;5370;5370;2
1;5371;2;1;5371;5371;2
1;5372;2;1;5372;5372;2
1;5373;2;1;5373;5373;2
1;5374;2;1;5374;5374;2
1;5375;2;1;5375;5375;2
1;5376;2;1;5376;5376;2
1;5377;2;1;5377;5377;2
1;5378;2;1;5378;5378;2
1;5379;2;1;5379;5379;2
1;5380;2;1;5380;5380;2
1;5381;2;1;5381;5381;2
1;5382;2;1;5382;5382;2
1;5383;2;1;5383;5383;2
1;5384;2;1;5384;5384;2
1;5385;2;1;5385;5385;2
1;5386;2;1;5386;5386;2
1;5387;2;1;5387;5387;2
1;5388;2;1;5388;5388;2
1;5389;2;1;5389;5389;2
1;5390;2;1;5390;5390;2
1;5391;2;1;5391;5391;2
1;5392;2;1;5392;5392;2
1;5393;2;1;5393;5393;2
1;5394;2;1;5394;5394;2
1;5395;2;1;5395;5395;2
1;5396;2;1;5396;5396;2
1;5397;2;1;5397;5397;2
1;5398;2;1;5398;5398;2
1;5399;2;1;5399;5399;2
1;5400;2;1;5400;5400;2
1;5401;2;1;5401;5401;2
1;5402;2;1;5402;5402;2
1;5403;2;1;5403;5403;2
1;5404;2;1;5404;5404;2
1;5405;2;1;5405;5405;2
1;5406;2;1;5406;5406;2
1;5407;2;1;5407;5407;2
1;5408;2;1;5408;5408;2
1;5409;2;1;5409;5409;2
1;5410;2;1;5410;5410;2
1;5411;2;1;5411;5411;2
1;5412;2;1;5412;5412;2
1;5413;2;1;5413;5413;2
1;5414;2;1;5414;5414;2
1;5415;2;1;5415;5415;2
1;5416;2;1;5416;5416;2
1;5417;2;1;5417;5417;2
1;5418;2;1;5418;5418;2
1;5419;2;1;5419;5419;2
1;5420;2;1;5420;5420;2
1;5421;2;1;5421;5421;2
1;5422;2;1;5422;5422;2
1;5423;2;1;5423;5423;2
1;5424;2;1;5424;5424;2
1;5425;2;1;5425;5425;2
1;5426;2;1;5426;5426;2
1;5427;2;1;5427;5427;2
1;5428;2;1;5428;5428;2
1;5429;2;1;5429;5429;2
1;5430;2;1;5430;5430;2
1;5431;2;1;5431;5431;2
1;5432;2;1;5432;5432;2
1;5433;2;1;5433;5433;2
1;5434;2;1;5434;5434;2
1;5435;2;1;5435;5435;2
1;5436;2;1;5436;5436;2
1;5437;2;1;5437;5437;2
1;5438;2;1;5438;5438;2
1;5439;2;1;5439;5439;2
1;5440;2;1;5440;5440;2
1;5441;2;1;5441;5441;2
1;5442;2;1;5442;5442;2
1;5443;2;1;5443;5443;2
1;5444;2;1;5444;5444;2
1;5445;2;1;5445;5445;2
1;5446;2;1;5446;5446;2
1;5447;2;1;5447;5447;2
1;5448;2;1;5448;5448;2
1;5449;2;1;5449;5449;2
1;5450;2;1;5450;5450;2
1;5451;2;1;5451;5451;2
1;5452;2;1;5452;5452;2
1;5453;2;1;5453;5453;2
1;5454;2;1;5454;5454;2
1;5455;2;1;5455;5455;2
1;5456;2;1;5456;5456;2
1;5457;2;1;5457;5457;2
1;5458;2;1;5458;5458;2
1;5459;2;1;5459;5459;2
1;5460;2;1;5460;5460;2
1;5461;2;1;5461;5461;2
1;5462;2;1;5462;5462;2
1;5463;2;1;5463;5463;2
1;5464;2;1;5464;5464;2
1;5465;2;1;5465;5465;2
1;5466;2;1;5466;5466;2
1;5467;2;1;5467;5467;2
1;5468;2;1;5468;5468;2
1;5469;2;1;5469;5469;2
1;5470;2;1;5470;5470;2
1;5471;2;1;5471;5471;2
1;5472;2;1;5472;5472;2
1;5473;2;1;5473;5473;2
1;5474;2;1;5474;5474;2
1;5475;2;1;5475;5475;2
1;5476;2;1;5476;5476;2
1;5477;2;1;5477;5477;2
1;5478;2;1;5478;5478;2
1;5479;2;1;5479;5479;2
1;5480;2;1;5480;5480;2
1;5481;2;1;5481;5481;2
1;5482;2;1;5482;5482;2
1;5483;2;1;5483;5483;2
1;5484;2;1;5484;5484;2
1;5485;2;1;5485;5485;2
1;5486;2;1;5486;5486;2
1;5487;2;1;5487;5487;2
1;5488;2;1;5488;5488;2
1;5489;2;1;5489;5489;2
1;5490;2;1;5490;5490;2
1;5491;2;1;5491;5491;2
1;5492;2;1;5492;5492;2
1;5493;2;1;5493;5493;2
1;5494;2;1;5494;5494;2
1;5495;2;1;5495;5495;2
1;5496;2;1;5496;5496;2
1;5497;2;1;5497;5497;2
1;5498;2;1;5498;5498;2
1;5499;2;1;5499;5499;2
1;5500;2;1;5500;5500;2
1;5501;2;1;5501;5501;2
1;5502;2;1;5502;5502;2
1;5503;2;1;5503;5503;2
1;5504;2;1;5504;5504;2
1;5505;2;1;5505;5505;2
1;5506;2;1;5506;5506;2
1;5507;2;1;5507;5507;2
1;5508;2;1;5508;5508;2
1;5509;2;1;5509;5509;2
1;5510;2;1;5510;5510;2
1;5511;2;1;5511;5511;2
1;5512;2;1;5512;5512;2
1;5513;2;1;5513;5513;2
1;5514;2;1;5514;5514;2
1;5515;2;1;5515;5515;2
1;5516;2;1;5516;5516;2
1;5517;2;1;5517;5517;2
1;5518;2;1;5518;5518;2
1;5519;2;1;5519;5519;2
1;5520;2;1;5520;5520;2
1;5521;2;1;5521;5521;2
1;5522;2;1;5522;5522;2
1;5523;2;1;5523;5523;2
1;5524;2;1;5524;5524;2
1;5525;2;1;5525;5525;2
1;5526;2;1;5526;5526;2
1;5527;2;1;5527;5527;2
1;5528;2;1;5528;5528;2
1;5529;2;1;5529;5529;2
1;5530;2;1;5530;5530;2
1;5531;2;1;5531;5531;2
1;5532;2;1;5532;5532;2
1;5533;2;1;5533;5533;2
1;5534;2;1;5534;5534;2
1;5535;2;1;5535;5535;2
1;5536;2;1;5536;5536;2
1;5537;2;1;5537;5537;2
1;5538;2;1;5538;5538;2
1;5539;2;1;5539;5539;2
1;5540;2;1;5540;5540;2
1;5541;2;1;5541;5541;2
1;5542;2;1;5542;5542;2
1;5543;2;1;5543;5543;2
1;5544;2;1;5544;5544;2
1;5545;2;1;5545;5545;2
1;5546;2;1;5546;5546;2
1;5547;2;1;5547;5547;2
1;5548;2;1;5548;5548;2
1;5549;2;1;5549;5549;2
1;5550;2;1;5550;5550;2
1;5551;2;1;5551;5551;2
1;5552;2;1;5552;5552;2
1;5553;2;1;5553;5553;2
1;5554;2;1;5554;5554;2
1;5555;2;1;5555;5555;2
1;5556;2;1;5556;5556;2
1;5557;2;1;5557;5557;2
1;5558;2;1;5558;5558;2
1;5559;2;1;5559;5559;2
1;5560;2;1;5560;5560;2
1;5561;2;1;5561;5561;2
1;5562;2;1;5562;5562;2
1;5563;2;1;5563;5563;2
1;5564;2;1;5564;5564;2
1;5565;2;1;5565;5565;2
1;5566;2;1;5566;5566;2
1;5567;2;1;5567;5567;2
1;5568;2;1;5568;5568;2
1;5569;2;1;5569;5569;2
1;5570;2;1;5570;5570;2
1;5571;2;1;5571;5571;2
1;5572;2;1;5572;5572;2
1;5573;2;1;5573;5573;2
1;5574;2;1;5574;5574;2
1;5575;2;1;5575;5575;2
1;5576;2;1;5576;5576;2
1;5577;2;1;5577;5577;2
1;5578;2;1;5578;5578;2
1;5579;2;1;5579;5579;2
1;5580;2;1;5580;5580;2
1;5581;2;1;5581;5581;2
1;5582;2;1;5582;5582;2
1;5583;2;1;5583;5583;2
1;5584;2;1;5584;5584;2
1;5585;2;1;5585;5585;2
1;5586;2;1;5586;5586;2
1;5587;2;1;5587;5587;2
1;5588;2;1;5588;5588;2
1;5589;2;1;5589;5589;2
1;5590;2;1;5590;5590;2
1;5591;2;1;5591;5591;2
1;5592;2;1;5592;5592;2
1;5593;2;1;5593;5593;2
1;5594;2;1;5594;5594;2
1;5595;2;1;5595;5595;2
1;5596;2;1;5596;5596;2
1;5597;2;1;5597;5597;2
1;5598;2;1;5598;5598;2
1;5599;2;1;5599;5599;2
1;5600;2;1;5600;5600;2
1;5601;2;1;5601;5601;2
1;5602;2;1;5602;5602;2
1;5603;2;1;5603;5603;2
1;5604;2;1;5604;5604;2
1;5605;2;1;5605;5605;2
1;5606;2;1;5606;5606;2
1;5607;2;1;5607;5607;2
1;5608;2;1;5608;5608;2
1;5609;2;1;5609;5609;2
1;5610;2;1;5610;5610;2
1;5611;2;1;5611;5611;2
1;5612;2;1;5612;5612;2
1;5613;2;1;5613;5613;2
1;5614;2;1;5614;5614;2
1;5615;2;1;5615;5615;2
1;5616;2;1;5616;5616;2
1;5617;2;1;5617;5617;2
1;5618;2;1;5618;5618;2
1;5619;2;1;5619;5619;2
1;5620;2;1;5620;5620;2
1;5621;2;1;5621;5621;2
1;5622;2;1;5622;5622;2
1;5623;2;1;5623;5623;2
1;5624;2;1;5624;5624;2
1;5625;2;1;5625;5625;2
1;5626;2;1;5626;5626;2
1;5627;2;1;5627;5627;2
1;5628;2;1;5628;5628;2
1;5629;2;1;5629;5629;2
1;5630;2;1;5630;5630;2
1;5631;2;1;5631;5631;2
1;5632;2;1;5632;5632;2
1;5633;2;1;5633;5633;2
1;5634;2;1;5634;5634;2
1;5635;2;1;5635;5635;2
1;5636;2;1;5636;5636;2
1;5637;2;1;5637;5637;2
1;5638;2;1;5638;5638;2
1;5639;2;1;5639;5639;2
1;5640;2;1;5640;5640;2
1;5641;2;1;5641;5641;2
1;5642;2;1;5642;5642;2
1;5643;2;1;5643;5643;2
1;5644;2;1;5644;5644;2
1;5645;2;1;5645;5645;2
1;5646;2;1;5646;5646;2
1;5647;2;1;5647;5647;2
1;5648;2;1;5648;5648;2
1;5649;2;1;5649;5649;2
1;5650;2;1;5650;5650;2
1;5651;2;1;5651;5651;2
1;5652;2;1;5652;5652;2
1;5653;2;1;5653;5653;2
1;5654;2;1;5654;5654;2
1;5655;2;1;5655;5655;2
1;5656;2;1;5656;5656;2
1;5657;2;1;5657;5657;2
1;5658;2;1;5658;5658;2
1;5659;2;1;5659;5659;2
1;5660;2;1;5660;5660;2
1;5661;2;1;5661;5661;2
1;5662;2;1;5662;5662;2
1;5663;2;1;5663;5663;2
1;5664;2;1;5664;5664;2
1;5665;2;1;5665;5665;2
1;5666;2;1;5666;5666;2
1;5667;2;1;5667;5667;2
1;5668;2;1;5668;5668;2
1;5669;2;1;5669;5669;2
1;5670;2;1;5670;5670;2
1;5671;2;1;5671;5671;2
1;5672;2;1;5672;5672;2
1;5673;2;1;5673;5673;2
1;5674;2;1;5674;5674;2
1;5675;2;1;5675;5675;2
1;5676;2;1;5676;5676;2
1;5677;2;1;5677;5677;2
1;5678;2;1;5678;5678;2
1;5679;2;1;5679;5679;2
1;5680;2;1;5680;5680;2
1;5681;2;1;5681;5681;2
1;5682;2;1;5682;5682;2
1;5683;2;1;5683;5683;2
1;5684;2;1;5684;5684;2
1;5685;2;1;5685;5685;2
1;5686;2;1;5686;5686;2
1;5687;2;1;5687;5687;2
1;5688;2;1;5688;5688;2
1;5689;2;1;5689;5689;2
1;5690;2;1;5690;5690;2
1;5691;2;1;5691;5691;2
1;5692;2;1;5692;5692;2
1;5693;2;1;5693;5693;2
1;5694;2;1;5694;5694;2
1;5695;2;1;5695;5695;2
1;5696;2;1;5696;5696;2
1;5697;2;1;5697;5697;2
1;5698;2;1;5698;5698;2
1;5699;2;1;5699;5699;2
1;5700;2;1;5700;5700;2
1;5701;2;1;5701;5701;2
1;5702;2;1;5702;5702;2
1;5703;2;1;5703;5703;2
1;5704;2;1;5704;5704;2
1;5705;2;1;5705;5705;2
1;5706;2;1;5706;5706;2
1;5707;2;1;5707;5707;2
1;5708;2;1;5708;5708;2
1;5709;2;1;5709;5709;2
1;5710;2;1;5710;5710;2
1;5711;2;1;5711;5711;2
1;5712;2;1;5712;5712;2
1;5713;2;1;5713;5713;2
1;5714;2;1;5714;5714;2
1;5715;2;1;5715;5715;2
1;5716;2;1;5716;5716;2
1;5717;2;1;5717;5717;2
1;5718;2;1;5718;5718;2
1;5719;2;1;5719;5719;2
1;5720;2;1;5720;5720;2
1;5721;2;1;5721;5721;2
1;5722;2;1;5722;5722;2
1;5723;2;1;5723;5723;2
1;5724;2;1;5724;5724;2
1;5725;2;1;5725;5725;2
1;5726;2;1;5726;5726;2
1;5727;2;1;5727;5727;2
1;5728;2;1;5728;5728;2
1;5729;2;1;5729;5729;2
1;5730;2;1;5730;5730;2
1;5731;2;1;5731;5731;2
1;5732;2;1;5732;5732;2
1;5733;2;1;5733;5733;2
1;5734;2;1;5734;5734;2
1;5735;2;1;5735;5735;2
1;5736;2;1;5736;5736;2
1;5737;2;1;5737;5737;2
1;5738;2;1;5738;5738;2
1;5739;2;1;5739;5739;2
1;5740;2;1;5740;5740;2
1;5741;2;1;5741;5741;2
1;5742;2;1;5742;5742;2
1;5743;2;1;5743;5743;2
1;5744;2;1;5744;5744;2
1;5745;2;1;5745;5745;2
1;5746;2;1;5746;5746;2
1;5747;2;1;5747;5747;2
1;5748;2;1;5748;5748;2
1;5749;2;1;5749;5749;2
1;5750;2;1;5750;5750;2
1;5751;2;1;5751;5751;2
1;5752;2;1;5752;5752;2
1;5753;2;1;5753;5753;2
1;5754;2;1;5754;5754;2
1;5755;2;1;5755;5755;2
1;5756;2;1;5756;5756;2
1;5757;2;1;5757;5757;2
1;5758;2;1;5758;5758;2
1;5759;2;1;5759;5759;2
1;5760;2;1;5760;5760;2
1;5761;2;1;5761;5761;2
1;5762;2;1;5762;5762;2
1;5763;2;1;5763;5763;2
1;5764;2;1;5764;5764;2
1;5765;2;1;5765;5765;2
1;5766;2;1;5766;5766;2
1;5767;2;1;5767;5767;2
1;5768;2;1;5768;5768;2
1;5769;2;1;5769;5769;2
1;5770;2;1;5770;5770;2
1;5771;2;1;5771;5771;2
1;5772;2;1;5772;5772;2
1;5773;2;1;5773;5773;2
1;5774;2;1;5774;5774;2
1;5775;2;1;5775;5775;2
1;5776;2;1;5776;5776;2
1;5777;2;1;5777;5777;2
1;5778;2;1;5778;5778;2
1;5779;2;1;5779;5779;2
1;5780;2;1;5780;5780;2
1;5781;2;1;5781;5781;2
1;5782;2;1;5782;5782;2
1;5783;2;1;5783;5783;2
1;5784;2;1;5784;5784;2
1;5785;2;1;5785;5785;2
1;5786;2;1;5786;5786;2
1;5787;2;1;5787;5787;2
1;5788;2;1;5788;5788;2
1;5789;2;1;5789;5789;2
1;5790;2;1;5790;5790;2
1;5791;2;1;5791;5791;2
1;5792;2;1;5792;5792;2
1;5793;2;1;5793;5793;2
1;5794;2;1;5794;5794;2
1;5795;2;1;5795;5795;2
1;5796;2;1;5796;5796;2
1;5797;2;1;5797;5797;2
1;5798;2;1;5798;5798;2
1;5799;2;1;5799;5799;2
1;5800;2;1;5800;5800;2
1;5801;2;1;5801;5801;2
1;5802;2;1;5802;5802;2
1;5803;2;1;5803;5803;2
1;5804;2;1;5804;5804;2
1;5805;2;1;5805;5805;2
1;5806;2;1;5806;5806;2
1;5807;2;1;5807;5807;2
1;5808;2;1;5808;5808;2
1;5809;2;1;5809;5809;2
1;5810;2;1;5810;5810;2
1;5811;2;1;5811;5811;2
1;5812;2;1;5812;5812;2
1;5813;2;1;5813;5813;2
1;5814;2;1;5814;5814;2
1;5815;2;1;5815;5815;2
1;5816;2;1;5816;5816;2
1;5817;2;1;5817;5817;2
1;5818;2;1;5818;5818;2
1;5819;2;1;5819;5819;2
1;5820;2;1;5820;5820;2
1;5821;2;1;5821;5821;2
1;5822;2;1;5822;5822;2
1;5823;2;1;5823;5823;2
1;5824;2;1;5824;5824;2
1;5825;2;1;5825;5825;2
1;5826;2;1;5826;5826;2
1;5827;2;1;5827;5827;2
1;5828;2;1;5828;5828;2
1;5829;2;1;5829;5829;2
1;5830;2;1;5830;5830;2
1;5831;2;1;5831;5831;2
1;5832;2;1;5832;5832;2
1;5833;2;1;5833;5833;2
1;5834;2;1;5834;5834;2
1;5835;2;1;5835;5835;2
1;5836;2;1;5836;5836;2
1;5837;2;1;5837;5837;2
1;5838;2;1;5838;5838;2
1;5839;2;1;5839;5839;2
1;5840;2;1;5840;5840;2
1;5841;2;1;5841;5841;2
1;5842;2;1;5842;5842;2
1;5843;2;1;5843;5843;2
1;5844;2;1;5844;5844;2
1;5845;2;1;5845;5845;2
1;5846;2;1;5846;5846;2
1;5847;2;1;5847;5847;2
1;5848;2;1;5848;5848;2
1;5849;2;1;5849;5849;2
1;5850;2;1;5850;5850;2
1;5851;2;1;5851;5851;2
1;5852;2;1;5852;5852;2
1;5853;2;1;5853;5853;2
1;5854;2;1;5854;5854;2
1;5855;2;1;5855;5855;2
1;5856;2;1;5856;5856;2
1;5857;2;1;5857;5857;2
1;5858;2;1;5858;5858;2
1;5859;2;1;5859;5859;2
1;5860;2;1;5860;5860;2
1;5861;2;1;5861;5861;2
1;5862;2;1;5862;5862;2
1;5863;2;1;5863;5863;2
1;5864;2;1;5864;5864;2
1;5865;2;1;5865;5865;2
1;5866;2;1;5866;5866;2
1;5867;2;1;5867;5867;2
1;5868;2;1;5868;5868;2
1;5869;2;1;5869;5869;2
1;5870;2;1;5870;5870;2
1;5871;2;1;5871;5871;2
1;5872;2;1;5872;5872;2
1;5873;2;1;5873;5873;2
1;5874;2;1;5874;5874;2
1;5875;2;1;5875;5875;2
1;5876;2;1;5876;5876;2
1;5877;2;1;5877;5877;2
1;5878;2;1;5878;5878;2
1;5879;2;1;5879;5879;2
1;5880;2;1;5880;5880;2
1;5881;2;1;5881;5881;2
1;5882;2;1;5882;5882;2
1;5883;2;1;5883;5883;2
1;5884;2;1;5884;5884;2
1;5885;2;1;5885;5885;2
1;5886;2;1;5886;5886;2
1;5887;2;1;5887;5887;2
1;5888;2;1;5888;5888;2
1;5889;2;1;5889;5889;2
1;5890;2;1;5890;5890;2
1;5891;2;1;5891;5891;2
1;5892;2;1;5892;5892;2
1;5893;2;1;5893;5893;2
1;5894;2;1;5894;5894;2
1;5895;2;1;5895;5895;2
1;5896;2;1;5896;5896;2
1;5897;2;1;5897;5897;2
1;5898;2;1;5898;5898;2
1;5899;2;1;5899;5899;2
1;5900;2;1;5900;5900;2
1;5901;2;1;5901;5901;2
1;5902;2;1;5902;5902;2
1;5903;2;1;5903;5903;2
1;5904;2;1;5904;5904;2
1;5905;2;1;5905;5905;2
1;5906;2;1;5906;5906;2
1;5907;2;1;5907;5907;2
1;5908;2;1;5908;5908;2
1;5909;2;1;5909;5909;2
1;5910;2;1;5910;5910;2
1;5911;2;1;5911;5911;2
1;5912;2;1;5912;5912;2
1;5913;2;1;5913;5913;2
1;5914;2;1;5914;5914;2
1;5915;2;1;5915;5915;2
1;5916;2;1;5916;5916;2
1;5917;2;1;5917;5917;2
1;5918;2;1;5918;5918;2
1;5919;2;1;5919;5919;2
1;5920;2;1;5920;5920;2
1;5921;2;1;5921;5921;2
1;5922;2;1;5922;5922;2
1;5923;2;1;5923;5923;2
1;5924;2;1;5924;5924;2
1;5925;2;1;5925;5925;2
1;5926;2;1;5926;5926;2
1;5927;2;1;5927;5927;2
1;5928;2;1;5928;5928;2
1;5929;2;1;5929;5929;2
1;5930;2;1;5930;5930;2
1;5931;2;1;5931;5931;2
1;5932;2;1;5932;5932;2
1;5933;2;1;5933;5933;2
1;5934;2;1;5934;5934;2
1;5935;2;1;5935;5935;2
1;5936;2;1;5936;5936;2
1;5937;2;1;5937;5937;2
1;5938;2;1;5938;5938;2
1;5939;2;1;5939;5939;2
1;5940;2;1;5940;5940;2
1;5941;2;1;5941;5941;2
1;5942;2;1;5942;5942;2
1;5943;2;1;5943;5943;2
1;5944;2;1;5944;5944;2
1;5945;2;1;5945;5945;2
1;5946;2;1;5946;5946;2
1;5947;2;1;5947;5947;2
1;5948;2;1;5948;5948;2
1;5949;2;1;5949;5949;2
1;5950;2;1;5950;5950;2
1;5951;2;1;5951;5951;2
1;5952;2;1;5952;5952;2
1;5953;2;1;5953;5953;2
1;5954;2;1;5954;5954;2
1;5955;2;1;5955;5955;2
1;5956;2;1;5956;5956;2
1;5957;2;1;5957;5957;2
1;5958;2;1;5958;5958;2
1;5959;2;1;5959;5959;2
1;5960;2;1;5960;5960;2
1;5961;2;1;5961;5961;2
1;5962;2;1;5962;5962;2
1;5963;2;1;5963;5963;2
1;5964;2;1;5964;5964;2
1;5965;2;1;5965;5965;2
1;5966;2;1;5966;5966;2
1;5967;2;1;5967;5967;2
1;5968;2;1;5968;5968;2
1;5969;2;1;5969;5969;2
1;5970;2;1;5970;5970;2
1;5971;2;1;5971;5971;2
1;5972;2;1;5972;5972;2
1;5973;2;1;5973;5973;2
1;5974;2;1;5974;5974;2
1;5975;2;1;5975;5975;2
1;5976;2;1;5976;5976;2
1;5977;2;1;5977;5977;2
1;5978;2;1;5978;5978;2
1;5979;2;1;5979;5979;2
1;5980;2;1;5980;5980;2
1;5981;2;1;5981;5981;2
1;5982;2;1;5982;5982;2
1;5983;2;1;5983;5983;2
1;5984;2;1;5984;5984;2
1;5985;2;1;5985;5985;2
1;5986;2;1;5986;5986;2
1;5987;2;1;5987;5987;2
1;5988;2;1;5988;5988;2
1;5989;2;1;5989;5989;2
1;5990;2;1;5990;5990;2
1;5991;2;1;5991;5991;2
1;5992;2;1;5992;5992;2
1;5993;2;1;5993;5993;2
1;5994;2;1;5994;5994;2
1;5995;2;1;5995;5995;2
1;5996;2;1;5996;5996;2
1;5997;2;1;5997;5997;2
1;5998;2;1;5998;5998;2
1;5999;2;1;5999;5999;2
1;6000;2;1;6000;6000;2
1;6001;2;1;6001;6001;2
1;6002;2;1;6002;6002;2
1;6003;2;1;6003;6003;2
1;6004;2;1;6004;6004;2
1;6005;2;1;6005;6005;2
1;6006;2;1;6006;6006;2
1;6007;2;1;6007;6007;2
1;6008;2;1;6008;6008;2
1;6009;2;1;6009;6009;2
1;6010;2;1;6010;6010;2
1;6011;2;1;6011;6011;2
1;6012;2;1;6012;6012;2
1;6013;2;1;6013;6013;2
1;6014;2;1;6014;6014;2
1;6015;2;1;6015;6015;2
1;6016;2;1;6016;6016;2
1;6017;2;1;6017;6017;2
1;6018;2;1;6018;6018;2
1;6019;2;1;6019;6019;2
1;6020;2;1;6020;6020;2
1;6021;2;1;6021;6021;2
1;6022;2;1;6022;6022;2
1;6023;2;1;6023;6023;2
1;6024;2;1;6024;6024;2
1;6025;2;1;6025;6025;2
1;6026;2;1;6026;6026;2
1;6027;2;1;6027;6027;2
1;6028;2;1;6028;6028;2
1;6029;2;1;6029;6029;2
1;6030;2;1;6030;6030;2
1;6031;2;1;6031;6031;2
1;6032;2;1;6032;6032;2
1;6033;2;1;6033;6033;2
1;6034;2;1;6034;6034;2
1;6035;2;1;6035;6035;2
1;6036;2;1;6036;6036;2
1;6037;2;1;6037;6037;2
1;6038;2;1;6038;6038;2
1;6039;2;1;6039;6039;2
1;6040;2;1;6040;6040;2
1;6041;2;1;6041;6041;2
1;6042;2;1;6042;6042;2
1;6043;2;1;6043;6043;2
1;6044;2;1;6044;6044;2
1;6045;2;1;6045;6045;2
1;6046;2;1;6046;6046;2
1;6047;2;1;6047;6047;2
1;6048;2;1;6048;6048;2
