context_token_position_0;context_token_position_1;context_token_position_2;context_token_position_3;context_token_position_4;context_token_position_5;context_token_position_6;context_token_position_7;context_token_position_8;context_token_position_9;context_token_position_10;context_token_position_11;context_token_position_12;context_token_position_13;input_token_position_0;input_token_position_1;input_token_position_2;input_token_position_3;input_token_position_4;input_token_position_5;input_token_position_6;input_token_position_7;input_token_position_8;input_token_position_9;input_token_position_10;input_token_position_11;input_token_position_12;input_token_position_13;target_token_position_0;target_token_position_1;target_token_position_2;target_token_position_3;target_token_position_4;target_token_position_5;target_token_position_6;target_token_position_7;target_token_position_8;target_token_position_9;target_token_position_10;target_token_position_11;target_token_position_12;target_token_position_13
2;37;36;27;62;112;157;114;42;26;122;112;192;3;2;39;0;7;0;4;3;0;0;0;0;0;0;0;39;0;7;0;4;3;0;0;0;0;0;0;0;0
2;39;34;50;26;81;191;94;62;5;3;0;0;0;2;34;33;55;60;0;4;3;0;0;0;0;0;0;34;33;55;60;0;4;3;0;0;0;0;0;0;0
2;35;9;192;62;95;34;26;43;43;5;3;0;0;2;34;0;33;0;4;3;0;0;0;0;0;0;0;34;0;33;0;4;3;0;0;0;0;0;0;0;0
2;16;40;76;65;9;192;129;5;3;0;0;0;0;2;38;89;75;162;4;3;0;0;0;0;0;0;0;38;89;75;162;4;3;0;0;0;0;0;0;0;0
2;38;34;27;44;112;86;43;20;139;128;5;3;0;2;35;33;0;0;4;3;0;0;0;0;0;0;0;35;33;0;0;4;3;0;0;0;0;0;0;0;0
2;37;36;29;192;41;192;88;35;20;195;109;195;3;2;39;0;34;0;4;3;0;0;0;0;0;0;0;39;0;34;0;4;3;0;0;0;0;0;0;0;0
2;39;34;25;195;93;99;8;20;112;62;139;128;3;2;34;33;0;36;0;4;3;0;0;0;0;0;0;34;33;0;36;0;4;3;0;0;0;0;0;0;0
2;35;82;34;26;197;44;44;47;5;3;0;0;0;2;34;90;53;0;4;3;0;0;0;0;0;0;0;34;90;53;0;4;3;0;0;0;0;0;0;0;0
2;16;40;66;8;20;112;152;112;199;192;93;44;3;2;38;67;41;0;4;3;0;0;0;0;0;0;0;38;67;41;0;4;3;0;0;0;0;0;0;0;0
2;38;34;174;43;5;3;0;0;0;0;0;0;0;2;35;33;0;4;3;0;0;0;0;0;0;0;0;35;33;0;4;3;0;0;0;0;0;0;0;0;0
2;37;36;9;195;56;43;27;106;129;47;41;5;3;2;39;0;0;4;3;0;0;0;0;0;0;0;0;39;0;0;4;3;0;0;0;0;0;0;0;0;0
2;39;34;75;51;27;44;44;47;128;5;3;0;0;2;34;81;33;103;63;0;4;3;0;0;0;0;0;34;81;33;103;63;0;4;3;0;0;0;0;0;0
2;35;67;34;110;5;3;0;0;0;0;0;0;0;2;34;73;33;180;4;3;0;0;0;0;0;0;0;34;73;33;180;4;3;0;0;0;0;0;0;0;0
2;16;40;13;44;44;114;15;112;122;122;56;5;3;2;0;0;0;4;3;0;0;0;0;0;0;0;0;0;0;0;4;3;0;0;0;0;0;0;0;0;0
2;38;34;26;44;78;8;9;146;47;81;93;5;3;2;35;33;0;36;0;4;3;0;0;0;0;0;0;35;33;0;36;0;4;3;0;0;0;0;0;0;0
2;37;36;12;93;193;81;56;43;35;37;139;153;3;2;39;0;0;0;4;3;0;0;0;0;0;0;0;39;0;0;0;4;3;0;0;0;0;0;0;0;0
2;39;34;104;8;20;156;119;5;3;0;0;0;0;2;34;33;153;36;0;4;3;0;0;0;0;0;0;34;33;153;36;0;4;3;0;0;0;0;0;0;0
2;35;26;81;132;34;10;81;108;95;5;3;0;0;2;40;0;33;0;4;3;0;0;0;0;0;0;0;40;0;33;0;4;3;0;0;0;0;0;0;0;0
2;16;40;58;42;9;87;5;3;0;0;0;0;0;2;0;0;7;40;0;4;3;0;0;0;0;0;0;0;0;7;40;0;4;3;0;0;0;0;0;0;0
2;38;34;27;159;8;21;112;122;5;3;0;0;0;2;35;33;0;41;0;4;3;0;0;0;0;0;0;35;33;0;41;0;4;3;0;0;0;0;0;0;0
2;37;36;69;8;117;5;3;0;0;0;0;0;0;2;39;78;41;127;4;3;0;0;0;0;0;0;0;39;78;41;127;4;3;0;0;0;0;0;0;0;0
2;39;34;66;8;20;112;122;5;3;0;0;0;0;2;34;33;67;36;0;4;3;0;0;0;0;0;0;34;33;67;36;0;4;3;0;0;0;0;0;0;0
2;35;13;108;81;197;161;36;9;44;112;146;192;3;2;57;0;0;0;4;3;0;0;0;0;0;0;0;57;0;0;0;4;3;0;0;0;0;0;0;0;0
2;16;40;85;27;44;112;5;3;0;0;0;0;0;2;38;98;0;4;3;0;0;0;0;0;0;0;0;38;98;0;4;3;0;0;0;0;0;0;0;0;0
2;38;34;89;171;5;3;0;0;0;0;0;0;0;2;35;33;100;104;4;3;0;0;0;0;0;0;0;35;33;100;104;4;3;0;0;0;0;0;0;0;0
2;37;36;133;9;62;44;97;5;3;0;0;0;0;2;39;150;0;4;3;0;0;0;0;0;0;0;0;39;150;0;4;3;0;0;0;0;0;0;0;0;0
2;39;34;10;128;44;191;107;51;12;64;112;192;3;2;34;33;0;45;0;0;4;3;0;0;0;0;0;34;33;0;45;0;0;4;3;0;0;0;0;0;0
2;35;54;34;125;151;5;3;0;0;0;0;0;0;2;34;56;53;0;4;3;0;0;0;0;0;0;0;34;56;53;0;4;3;0;0;0;0;0;0;0;0
2;16;40;48;42;26;197;192;64;5;3;0;0;0;2;38;48;7;0;4;3;0;0;0;0;0;0;0;38;48;7;0;4;3;0;0;0;0;0;0;0;0
2;38;34;76;45;175;5;3;0;0;0;0;0;0;2;35;81;33;89;34;178;4;3;0;0;0;0;0;35;81;33;89;34;178;4;3;0;0;0;0;0;0
2;37;36;71;35;124;5;3;0;0;0;0;0;0;2;39;94;34;125;4;3;0;0;0;0;0;0;0;39;94;34;125;4;3;0;0;0;0;0;0;0;0
2;39;34;50;10;128;105;41;5;3;0;0;0;0;2;34;33;55;0;4;3;0;0;0;0;0;0;0;34;33;55;0;4;3;0;0;0;0;0;0;0;0
2;35;49;34;23;156;144;5;3;0;0;0;0;0;2;34;51;33;0;4;3;0;0;0;0;0;0;0;34;51;33;0;4;3;0;0;0;0;0;0;0;0
2;16;40;26;140;95;43;8;20;105;41;158;5;3;2;38;0;36;0;4;3;0;0;0;0;0;0;0;38;0;36;0;4;3;0;0;0;0;0;0;0;0
2;38;34;26;44;47;88;35;27;112;190;92;5;3;2;35;33;136;40;0;4;3;0;0;0;0;0;0;35;33;136;40;0;4;3;0;0;0;0;0;0;0
2;37;36;9;195;192;108;95;43;8;26;120;95;3;2;39;0;36;0;37;0;4;3;0;0;0;0;0;39;0;36;0;37;0;4;3;0;0;0;0;0;0
2;39;34;12;139;43;170;5;3;0;0;0;0;0;2;34;33;0;4;3;0;0;0;0;0;0;0;0;34;33;0;4;3;0;0;0;0;0;0;0;0;0
2;35;25;81;97;34;9;195;64;122;56;5;3;0;2;34;0;33;0;37;0;4;3;0;0;0;0;0;34;0;33;0;37;0;4;3;0;0;0;0;0;0
2;16;40;74;51;167;5;3;0;0;0;0;0;0;2;38;83;182;4;3;0;0;0;0;0;0;0;0;38;83;182;4;3;0;0;0;0;0;0;0;0;0
2;38;34;19;141;43;8;10;120;95;92;5;3;0;2;35;33;0;41;0;4;3;0;0;0;0;0;0;35;33;0;41;0;4;3;0;0;0;0;0;0;0
2;37;36;26;43;43;8;26;81;93;152;5;3;0;2;39;0;41;0;4;3;0;0;0;0;0;0;0;39;0;41;0;4;3;0;0;0;0;0;0;0;0
2;39;34;68;43;35;23;108;120;47;41;5;3;0;2;34;33;0;57;0;4;3;0;0;0;0;0;0;34;33;0;57;0;4;3;0;0;0;0;0;0;0
2;35;77;34;182;9;62;141;59;5;3;0;0;0;2;34;84;33;147;0;4;3;0;0;0;0;0;0;34;84;33;147;0;4;3;0;0;0;0;0;0;0
2;16;19;81;157;12;139;43;16;94;10;62;44;3;2;0;0;0;0;4;3;0;0;0;0;0;0;0;0;0;0;0;4;3;0;0;0;0;0;0;0;0
2;38;34;65;32;81;195;93;152;72;26;192;115;3;2;35;53;75;0;0;4;3;0;0;0;0;0;0;35;53;75;0;0;4;3;0;0;0;0;0;0;0
2;37;36;30;119;107;42;35;26;47;81;62;44;3;2;39;0;7;40;0;4;3;0;0;0;0;0;0;39;0;7;40;0;4;3;0;0;0;0;0;0;0
2;39;30;81;62;154;53;8;9;120;52;5;3;0;2;34;0;47;36;0;4;3;0;0;0;0;0;0;34;0;47;36;0;4;3;0;0;0;0;0;0;0
2;149;176;8;9;44;112;146;192;151;174;5;3;0;2;0;36;0;165;4;3;0;0;0;0;0;0;0;0;36;0;165;4;3;0;0;0;0;0;0;0;0
2;35;49;34;148;35;25;81;81;162;5;3;0;0;2;34;51;33;47;34;0;4;3;0;0;0;0;0;34;51;33;47;34;0;4;3;0;0;0;0;0;0
2;178;34;26;93;81;78;39;112;196;192;59;5;3;2;33;0;0;4;3;0;0;0;0;0;0;0;0;33;0;0;4;3;0;0;0;0;0;0;0;0;0
2;16;176;8;23;44;47;54;5;3;0;0;0;0;2;187;36;56;4;3;0;0;0;0;0;0;0;0;187;36;56;4;3;0;0;0;0;0;0;0;0;0
2;32;81;195;36;70;39;108;122;151;5;3;0;0;2;0;80;0;4;3;0;0;0;0;0;0;0;0;0;80;0;4;3;0;0;0;0;0;0;0;0;0
2;35;10;81;93;94;100;30;112;41;40;112;199;3;2;34;0;0;0;4;3;0;0;0;0;0;0;0;34;0;0;0;4;3;0;0;0;0;0;0;0;0
2;37;30;192;130;29;192;41;192;47;35;33;81;3;2;0;34;0;4;3;0;0;0;0;0;0;0;0;0;34;0;4;3;0;0;0;0;0;0;0;0;0
2;38;12;93;193;81;56;41;15;192;107;5;3;0;2;35;0;164;0;4;3;0;0;0;0;0;0;0;35;0;164;0;4;3;0;0;0;0;0;0;0;0
2;39;10;120;26;122;44;112;52;14;72;64;120;3;2;34;0;0;0;4;3;0;0;0;0;0;0;0;34;0;0;0;4;3;0;0;0;0;0;0;0;0
2;149;36;50;124;127;5;3;0;0;0;0;0;0;2;119;55;7;57;0;4;3;0;0;0;0;0;0;119;55;7;57;0;4;3;0;0;0;0;0;0;0
2;35;26;81;132;27;112;115;105;26;122;106;56;3;2;40;0;0;0;4;3;0;0;0;0;0;0;0;40;0;0;0;4;3;0;0;0;0;0;0;0;0
2;65;13;112;196;81;62;192;47;44;10;81;108;3;2;75;0;0;53;34;0;4;3;0;0;0;0;0;75;0;0;53;34;0;4;3;0;0;0;0;0;0
2;37;111;42;13;192;198;35;11;81;81;62;5;3;2;0;0;40;0;4;3;0;0;0;0;0;0;0;0;0;40;0;4;3;0;0;0;0;0;0;0;0
2;39;34;8;26;52;192;130;87;20;44;86;120;3;2;34;53;36;0;0;4;3;0;0;0;0;0;0;34;53;36;0;0;4;3;0;0;0;0;0;0;0
2;35;10;128;192;108;95;62;140;36;19;112;195;3;2;63;0;119;0;4;3;0;0;0;0;0;0;0;63;0;119;0;4;3;0;0;0;0;0;0;0;0
2;178;34;8;10;128;192;130;56;12;157;99;5;3;2;53;41;128;0;4;3;0;0;0;0;0;0;0;53;41;128;0;4;3;0;0;0;0;0;0;0;0
2;16;19;81;115;65;21;81;47;44;190;81;81;3;2;0;75;0;4;3;0;0;0;0;0;0;0;0;0;75;0;4;3;0;0;0;0;0;0;0;0;0
2;38;12;93;193;81;56;41;174;43;5;3;0;0;2;7;35;0;0;40;0;4;3;0;0;0;0;0;7;35;0;0;40;0;4;3;0;0;0;0;0;0
2;37;15;97;8;21;106;44;29;112;191;139;142;3;2;0;0;0;0;4;3;0;0;0;0;0;0;0;0;0;0;0;4;3;0;0;0;0;0;0;0;0
2;35;54;34;70;19;81;56;119;5;3;0;0;0;2;34;56;53;80;0;4;3;0;0;0;0;0;0;34;56;53;80;0;4;3;0;0;0;0;0;0;0
2;16;111;8;136;19;112;122;47;81;122;5;3;0;2;0;41;0;0;4;3;0;0;0;0;0;0;0;0;41;0;0;4;3;0;0;0;0;0;0;0;0
2;38;26;122;44;112;154;178;119;192;120;13;108;3;2;35;0;0;74;0;4;3;0;0;0;0;0;0;35;0;0;74;0;4;3;0;0;0;0;0;0;0
2;37;36;70;12;198;191;192;47;87;5;3;0;0;2;39;80;0;4;3;0;0;0;0;0;0;0;0;39;80;0;4;3;0;0;0;0;0;0;0;0;0
2;39;17;81;152;41;12;157;101;12;157;99;5;3;2;34;0;0;57;0;4;3;0;0;0;0;0;0;34;0;0;57;0;4;3;0;0;0;0;0;0;0
2;35;13;131;34;11;44;108;106;192;81;195;41;3;2;40;0;33;0;4;3;0;0;0;0;0;0;0;40;0;33;0;4;3;0;0;0;0;0;0;0;0
2;16;9;81;195;152;128;47;8;136;134;5;3;0;2;0;36;152;0;4;3;0;0;0;0;0;0;0;0;36;152;0;4;3;0;0;0;0;0;0;0;0
2;149;36;61;32;81;152;112;5;3;0;0;0;0;2;119;61;0;4;3;0;0;0;0;0;0;0;0;119;61;0;4;3;0;0;0;0;0;0;0;0;0
2;35;82;34;42;81;26;197;44;44;47;5;3;0;2;34;90;33;0;0;4;3;0;0;0;0;0;0;34;90;33;0;0;4;3;0;0;0;0;0;0;0
2;16;176;8;136;17;81;190;5;3;0;0;0;0;2;187;36;0;0;4;3;0;0;0;0;0;0;0;187;36;0;0;4;3;0;0;0;0;0;0;0;0
2;37;111;20;81;62;44;27;192;64;44;5;3;0;2;0;0;0;4;3;0;0;0;0;0;0;0;0;0;0;0;4;3;0;0;0;0;0;0;0;0;0
2;39;19;192;129;41;42;25;44;97;137;41;5;3;2;7;34;0;0;0;0;4;3;0;0;0;0;0;7;34;0;0;0;0;4;3;0;0;0;0;0;0
2;149;36;70;53;47;44;130;192;152;140;47;5;3;2;0;80;0;4;3;0;0;0;0;0;0;0;0;0;80;0;4;3;0;0;0;0;0;0;0;0;0
2;35;37;139;153;34;23;72;162;44;191;47;5;3;2;34;0;53;0;4;3;0;0;0;0;0;0;0;34;0;53;0;4;3;0;0;0;0;0;0;0;0
2;16;46;152;81;47;65;23;112;41;41;197;81;3;2;0;75;0;4;3;0;0;0;0;0;0;0;0;0;75;0;4;3;0;0;0;0;0;0;0;0;0
2;38;34;70;135;59;5;3;0;0;0;0;0;0;2;35;53;80;0;4;3;0;0;0;0;0;0;0;35;53;80;0;4;3;0;0;0;0;0;0;0;0
2;37;36;12;139;43;84;5;3;0;0;0;0;0;2;39;0;4;3;0;0;0;0;0;0;0;0;0;39;0;4;3;0;0;0;0;0;0;0;0;0;0
2;39;34;71;35;11;113;105;5;3;0;0;0;0;2;34;33;94;63;0;4;3;0;0;0;0;0;0;34;33;94;63;0;4;3;0;0;0;0;0;0;0
2;35;123;34;8;95;81;62;112;190;92;5;3;0;2;34;124;53;0;4;3;0;0;0;0;0;0;0;34;124;53;0;4;3;0;0;0;0;0;0;0;0
2;16;40;13;44;44;114;26;92;44;122;56;5;3;2;0;0;74;0;4;3;0;0;0;0;0;0;0;0;0;74;0;4;3;0;0;0;0;0;0;0;0
2;38;34;133;8;82;5;3;0;0;0;0;0;0;2;35;33;150;36;90;4;3;0;0;0;0;0;0;35;33;150;36;90;4;3;0;0;0;0;0;0;0
2;37;36;90;13;195;93;5;3;0;0;0;0;0;2;0;39;0;4;3;0;0;0;0;0;0;0;0;0;39;0;4;3;0;0;0;0;0;0;0;0;0
2;39;34;66;8;137;5;3;0;0;0;0;0;0;2;34;33;67;41;135;4;3;0;0;0;0;0;0;34;33;67;41;135;4;3;0;0;0;0;0;0;0
2;35;77;34;26;44;47;88;5;3;0;0;0;0;2;34;84;81;33;136;4;3;0;0;0;0;0;0;34;84;81;33;136;4;3;0;0;0;0;0;0;0
2;16;12;93;193;81;56;104;5;3;0;0;0;0;2;0;0;4;3;0;0;0;0;0;0;0;0;0;0;0;4;3;0;0;0;0;0;0;0;0;0;0
2;38;34;8;14;131;11;120;94;62;5;3;0;0;2;35;53;41;0;0;4;3;0;0;0;0;0;0;35;53;41;0;0;4;3;0;0;0;0;0;0;0
2;37;36;50;9;112;41;129;47;190;98;5;3;0;2;39;55;0;4;3;0;0;0;0;0;0;0;0;39;55;0;4;3;0;0;0;0;0;0;0;0;0
2;39;34;76;35;9;192;129;5;3;0;0;0;0;2;34;33;89;40;162;4;3;0;0;0;0;0;0;34;33;89;40;162;4;3;0;0;0;0;0;0;0
2;35;49;34;70;10;146;44;5;3;0;0;0;0;2;34;51;53;80;0;4;3;0;0;0;0;0;0;34;51;53;80;0;4;3;0;0;0;0;0;0;0
2;16;111;20;81;62;44;147;5;3;0;0;0;0;2;0;0;148;4;3;0;0;0;0;0;0;0;0;0;0;148;4;3;0;0;0;0;0;0;0;0;0
2;38;19;192;129;41;42;17;81;152;5;3;0;0;2;7;35;0;0;0;4;3;0;0;0;0;0;0;7;35;0;0;0;4;3;0;0;0;0;0;0;0
2;37;37;93;47;42;35;20;81;195;93;47;112;3;2;0;7;57;0;4;3;0;0;0;0;0;0;0;0;7;57;0;4;3;0;0;0;0;0;0;0;0
2;39;34;8;14;131;11;62;192;157;62;5;3;0;2;34;53;36;0;0;4;3;0;0;0;0;0;0;34;53;36;0;0;4;3;0;0;0;0;0;0;0
2;35;134;34;136;5;3;0;0;0;0;0;0;0;2;34;152;53;0;4;3;0;0;0;0;0;0;0;34;152;53;0;4;3;0;0;0;0;0;0;0;0
2;16;40;13;44;44;114;10;81;108;95;5;3;0;2;187;0;4;3;0;0;0;0;0;0;0;0;0;187;0;4;3;0;0;0;0;0;0;0;0;0;0
2;38;34;70;23;139;96;93;47;5;3;0;0;0;2;35;53;80;0;4;3;0;0;0;0;0;0;0;35;53;80;0;4;3;0;0;0;0;0;0;0;0
2;37;36;90;170;5;3;0;0;0;0;0;0;0;2;39;0;4;3;0;0;0;0;0;0;0;0;0;39;0;4;3;0;0;0;0;0;0;0;0;0;0
2;39;34;9;195;192;108;95;43;8;20;81;95;3;2;34;33;0;36;0;4;3;0;0;0;0;0;0;34;33;0;36;0;4;3;0;0;0;0;0;0;0
2;35;54;34;22;146;41;192;95;44;5;3;0;0;2;34;56;33;0;4;3;0;0;0;0;0;0;0;34;56;33;0;4;3;0;0;0;0;0;0;0;0
2;16;40;48;20;139;128;5;3;0;0;0;0;0;2;38;48;0;4;3;0;0;0;0;0;0;0;0;38;48;0;4;3;0;0;0;0;0;0;0;0;0
2;38;34;27;159;8;9;62;44;112;52;5;3;0;2;35;33;0;36;0;4;3;0;0;0;0;0;0;35;33;0;36;0;4;3;0;0;0;0;0;0;0
2;37;36;58;13;113;43;5;3;0;0;0;0;0;2;69;7;0;4;3;0;0;0;0;0;0;0;0;69;7;0;4;3;0;0;0;0;0;0;0;0;0
2;39;34;118;8;20;81;196;96;5;3;0;0;0;2;34;33;0;41;0;4;3;0;0;0;0;0;0;34;33;0;41;0;4;3;0;0;0;0;0;0;0
2;35;68;34;30;112;62;64;5;3;0;0;0;0;2;34;72;33;0;4;3;0;0;0;0;0;0;0;34;72;33;0;4;3;0;0;0;0;0;0;0;0
2;16;40;12;139;43;8;93;8;122;122;92;5;3;2;38;0;41;0;4;3;0;0;0;0;0;0;0;38;0;41;0;4;3;0;0;0;0;0;0;0;0
2;38;34;55;19;195;93;86;5;3;0;0;0;0;2;35;33;54;34;0;4;3;0;0;0;0;0;0;35;33;54;34;0;4;3;0;0;0;0;0;0;0
2;37;36;181;13;108;81;197;161;5;3;0;0;0;2;39;186;0;4;3;0;0;0;0;0;0;0;0;39;186;0;4;3;0;0;0;0;0;0;0;0;0
2;39;34;57;8;23;81;44;64;5;3;0;0;0;2;34;33;58;36;0;4;3;0;0;0;0;0;0;34;33;58;36;0;4;3;0;0;0;0;0;0;0
2;35;67;34;14;62;91;5;3;0;0;0;0;0;2;34;73;33;0;4;3;0;0;0;0;0;0;0;34;73;33;0;4;3;0;0;0;0;0;0;0;0
2;16;12;93;193;81;56;50;35;14;195;192;47;3;2;0;0;40;0;4;3;0;0;0;0;0;0;0;0;0;40;0;4;3;0;0;0;0;0;0;0;0
2;38;34;8;14;62;44;139;8;100;192;115;5;3;2;35;53;41;0;0;4;3;0;0;0;0;0;0;35;53;41;0;0;4;3;0;0;0;0;0;0;0
2;37;36;90;8;23;106;93;106;5;3;0;0;0;2;39;54;36;0;4;3;0;0;0;0;0;0;0;39;54;36;0;4;3;0;0;0;0;0;0;0;0
2;39;34;74;46;12;198;150;41;5;3;0;0;0;2;34;33;83;46;63;0;4;3;0;0;0;0;0;34;33;83;46;63;0;4;3;0;0;0;0;0;0
2;35;147;34;25;44;97;56;5;3;0;0;0;0;2;34;148;33;0;4;3;0;0;0;0;0;0;0;34;148;33;0;4;3;0;0;0;0;0;0;0;0
2;16;40;55;84;5;3;0;0;0;0;0;0;0;2;38;54;40;102;4;3;0;0;0;0;0;0;0;38;54;40;102;4;3;0;0;0;0;0;0;0;0
2;38;34;173;35;49;5;3;0;0;0;0;0;0;2;35;33;176;60;51;4;3;0;0;0;0;0;0;35;33;176;60;51;4;3;0;0;0;0;0;0;0
2;37;36;48;26;122;120;113;5;3;0;0;0;0;2;39;48;0;4;3;0;0;0;0;0;0;0;0;39;48;0;4;3;0;0;0;0;0;0;0;0;0
2;39;34;76;35;26;192;93;52;5;3;0;0;0;2;34;33;89;34;0;4;3;0;0;0;0;0;0;34;33;89;34;0;4;3;0;0;0;0;0;0;0
2;35;25;81;97;34;9;195;41;56;5;3;0;0;2;40;0;33;0;4;3;0;0;0;0;0;0;0;40;0;33;0;4;3;0;0;0;0;0;0;0;0
2;16;40;66;35;136;41;5;3;0;0;0;0;0;2;38;67;57;0;4;3;0;0;0;0;0;0;0;38;67;57;0;4;3;0;0;0;0;0;0;0;0
2;38;34;70;8;47;128;92;47;106;5;3;0;0;2;35;53;80;0;4;3;0;0;0;0;0;0;0;35;53;80;0;4;3;0;0;0;0;0;0;0;0
2;37;36;58;42;8;117;5;3;0;0;0;0;0;2;69;7;41;127;4;3;0;0;0;0;0;0;0;69;7;41;127;4;3;0;0;0;0;0;0;0;0
2;39;34;63;35;30;192;143;81;197;41;5;3;0;2;34;33;62;57;0;4;3;0;0;0;0;0;0;34;33;62;57;0;4;3;0;0;0;0;0;0;0
2;35;20;192;108;52;34;53;35;13;62;192;95;3;2;40;0;33;47;34;0;4;3;0;0;0;0;0;40;0;33;47;34;0;4;3;0;0;0;0;0;0
2;16;111;8;29;112;191;139;142;5;3;0;0;0;2;0;0;0;4;3;0;0;0;0;0;0;0;0;0;0;0;4;3;0;0;0;0;0;0;0;0;0
2;38;34;30;119;107;42;26;86;81;81;108;5;3;2;35;33;0;7;40;0;4;3;0;0;0;0;0;35;33;0;7;40;0;4;3;0;0;0;0;0;0
2;37;36;50;29;81;130;44;56;190;98;5;3;0;2;39;55;0;4;3;0;0;0;0;0;0;0;0;39;55;0;4;3;0;0;0;0;0;0;0;0;0
2;39;34;8;27;119;140;47;87;20;195;41;106;3;2;34;53;36;0;0;4;3;0;0;0;0;0;0;34;53;36;0;0;4;3;0;0;0;0;0;0;0
2;35;49;34;70;125;151;5;3;0;0;0;0;0;2;34;51;53;80;0;4;3;0;0;0;0;0;0;34;51;53;80;0;4;3;0;0;0;0;0;0;0
2;16;40;76;65;10;81;64;122;146;72;5;3;0;2;38;89;75;0;4;3;0;0;0;0;0;0;0;38;89;75;0;4;3;0;0;0;0;0;0;0;0
2;38;34;69;45;11;105;52;5;3;0;0;0;0;2;35;33;78;45;0;4;3;0;0;0;0;0;0;35;33;78;45;0;4;3;0;0;0;0;0;0;0
2;37;36;58;15;192;107;5;3;0;0;0;0;0;2;69;7;164;0;4;3;0;0;0;0;0;0;0;69;7;164;0;4;3;0;0;0;0;0;0;0;0
2;39;34;48;42;172;5;3;0;0;0;0;0;0;2;34;33;48;7;179;4;3;0;0;0;0;0;0;34;33;48;7;179;4;3;0;0;0;0;0;0;0
2;35;54;34;70;15;112;122;122;56;5;3;0;0;2;34;56;33;80;0;4;3;0;0;0;0;0;0;34;56;33;80;0;4;3;0;0;0;0;0;0;0
2;16;40;57;8;93;12;64;112;192;108;5;3;0;2;38;58;36;0;0;4;3;0;0;0;0;0;0;38;58;36;0;0;4;3;0;0;0;0;0;0;0
2;38;34;133;9;62;44;97;5;3;0;0;0;0;2;35;33;150;0;4;3;0;0;0;0;0;0;0;35;33;150;0;4;3;0;0;0;0;0;0;0;0
2;37;36;63;35;14;112;62;158;5;3;0;0;0;2;39;62;34;0;4;3;0;0;0;0;0;0;0;39;62;34;0;4;3;0;0;0;0;0;0;0;0
2;39;34;23;62;44;122;112;144;19;195;93;86;3;2;34;33;0;34;0;4;3;0;0;0;0;0;0;34;33;0;34;0;4;3;0;0;0;0;0;0;0
2;35;77;34;25;192;155;5;3;0;0;0;0;0;2;34;84;33;0;4;3;0;0;0;0;0;0;0;34;84;33;0;4;3;0;0;0;0;0;0;0;0
2;35;68;34;10;81;108;95;5;3;0;0;0;0;2;34;72;33;0;4;3;0;0;0;0;0;0;0;34;72;33;0;4;3;0;0;0;0;0;0;0;0
2;16;40;75;65;175;5;3;0;0;0;0;0;0;2;0;38;103;34;178;4;3;0;0;0;0;0;0;0;38;103;34;178;4;3;0;0;0;0;0;0;0
2;38;34;104;35;13;140;94;5;3;0;0;0;0;2;35;33;153;40;0;4;3;0;0;0;0;0;0;35;33;153;40;0;4;3;0;0;0;0;0;0;0
2;37;36;55;11;44;191;81;62;139;142;41;5;3;2;39;54;0;4;3;0;0;0;0;0;0;0;0;39;54;0;4;3;0;0;0;0;0;0;0;0;0
2;39;34;27;159;22;146;35;27;62;112;41;128;3;2;34;33;0;40;0;4;3;0;0;0;0;0;0;34;33;0;40;0;4;3;0;0;0;0;0;0;0
2;35;67;34;110;103;9;108;195;44;5;3;0;0;2;34;73;33;180;31;0;4;3;0;0;0;0;0;34;73;33;180;31;0;4;3;0;0;0;0;0;0
2;16;40;48;42;26;44;197;5;3;0;0;0;0;2;38;48;7;0;4;3;0;0;0;0;0;0;0;38;48;7;0;4;3;0;0;0;0;0;0;0;0
2;38;34;66;42;35;10;128;192;108;95;62;140;3;2;35;33;67;7;63;0;4;3;0;0;0;0;0;35;33;67;7;63;0;4;3;0;0;0;0;0;0
2;37;36;118;35;77;109;47;5;3;0;0;0;0;2;39;0;40;0;0;84;4;3;0;0;0;0;0;39;0;40;0;0;84;4;3;0;0;0;0;0;0
2;39;34;69;35;13;192;92;41;5;3;0;0;0;2;34;33;78;63;0;4;3;0;0;0;0;0;0;34;33;78;63;0;4;3;0;0;0;0;0;0;0
2;35;124;34;53;35;14;112;62;158;5;3;0;0;2;34;125;33;47;34;0;4;3;0;0;0;0;0;34;125;33;47;34;0;4;3;0;0;0;0;0;0
2;16;40;85;8;26;64;81;81;47;128;96;5;3;2;38;98;36;0;4;3;0;0;0;0;0;0;0;38;98;36;0;4;3;0;0;0;0;0;0;0;0
2;38;34;74;46;8;27;105;47;5;3;0;0;0;2;35;33;83;46;36;149;4;3;0;0;0;0;0;35;33;83;46;36;149;4;3;0;0;0;0;0;0
2;37;36;50;8;9;81;138;116;5;3;0;0;0;2;39;55;36;151;37;0;4;3;0;0;0;0;0;39;55;36;151;37;0;4;3;0;0;0;0;0;0
2;39;34;76;35;10;81;64;122;146;72;5;3;0;2;34;33;89;40;0;4;3;0;0;0;0;0;0;34;33;89;40;0;4;3;0;0;0;0;0;0;0
2;35;13;108;81;197;161;36;9;108;81;81;64;3;2;57;0;119;0;4;3;0;0;0;0;0;0;0;57;0;119;0;4;3;0;0;0;0;0;0;0;0
2;16;40;58;42;35;14;56;64;5;3;0;0;0;2;0;60;0;4;3;0;0;0;0;0;0;0;0;0;60;0;4;3;0;0;0;0;0;0;0;0;0
